"codgeo","latitude","longitude","distanceParis","lat01","lon01","SO.NE","NO.SE","densite"
13056,43.3797642952,5.0495741299,6.10063059591356,0.195221508950366,0.687347229567459,0.882568738517825,0.492125720617094,6.3318948607297
13059,43.6241336672,5.52319883715,6.11359434141133,0.221012996713304,0.720807240377327,0.941820237090631,0.499794243664024,0.921084192852003
13060,43.4908595581,5.50042471359,6.21644875723012,0.206946841344336,0.71919832426962,0.926145165613955,0.512251482925284,2.88071570576541
13062,43.412568616,5.4984054027,6.28311242226891,0.198683776875189,0.719055666669259,0.917739443544448,0.52037188979407,2.30663129973475
13063,43.5841675596,5.0139034524,5.90174996303212,0.216794851997943,0.684827214803712,0.901622066801656,0.468032362805769,10.3364341085271
13069,43.6308576237,5.15985889376,5.92768099592879,0.22172266356054,0.695138481447762,0.916861145008302,0.473415817887222,5.45568956476141
13070,43.2766094862,5.51870797066,6.41121288263758,0.184334236244146,0.720489975591515,0.904824211835661,0.536155739347369,17.7087912087912
13071,43.4029272688,5.31575642958,6.20230333235078,0.197666199728381,0.706152124008887,0.903818323737268,0.508485924280506,6.35152773657668
13072,43.4397530967,5.62545289475,6.32428450182867,0.201552909760287,0.7280311495617,0.929584059321986,0.526478239801413,1.41882067851373
13073,43.3844526851,5.57156125699,6.34422403526849,0.195716335899194,0.724223884538553,0.919940220437747,0.528507548639359,4.18325791855204
13074,43.6284381746,5.57712864396,6.13802682956301,0.221467307533944,0.724617201916948,0.946084509450892,0.503149894383005,1.45969809171176
13075,43.366505692,5.46485500512,6.30645138200477,0.19382215558874,0.71668544263213,0.91050759822087,0.522863287043389,13.3967327887981
13077,43.4235318483,4.99207351341,6.03606821551259,0.199840869801334,0.683285002196551,0.883125871997885,0.483444132395217,14.0653650254669
13078,43.4164135651,4.80555189014,5.9635151706148,0.199089584513233,0.670107869679277,0.86919745419251,0.471018285166043,1.01481927710843
13079,43.5188280598,5.67762305397,6.28412261684599,0.209898722193558,0.731716797849749,0.941615520043307,0.521818075656191,0.435069699192957
13080,43.6516140805,5.43971494102,6.04712778386081,0.223913363226287,0.714909380691799,0.938822743918086,0.490996017465513,1.2801426342768
13081,43.4969697534,5.23116650873,6.07937323011877,0.207591729965276,0.700176127354319,0.907767857319595,0.492584397389042,6.85584562996595
13082,43.6648603571,5.35206424076,5.99145090444184,0.225311415601006,0.708717150148717,0.934028565749723,0.483405734547711,0.80831329440055
13084,43.7175850806,5.30142216458,5.92049915306478,0.230876143495608,0.705139455846712,0.936015599342319,0.474263312351104,2.12456071846935
13085,43.2511287942,5.62956563598,6.48858223867565,0.18164492640744,0.728321701055124,0.909966627462564,0.546676774647683,1.90870831984461
13086,43.3435986922,5.59770460531,6.39269205076776,0.191404481065162,0.726070825173201,0.917475306238362,0.534666344108039,3.69545264914476
13087,43.4839772568,5.62436047008,6.28589529256342,0.206220462304659,0.727953973390973,0.934174435695632,0.521733511086313,2.50051229508197
13088,43.3651040092,5.25303877462,6.20606620399622,0.193674217717117,0.701721330216232,0.89539554793335,0.508047112499115,2.22284725227174
13090,43.5167400315,5.59374035603,6.24199793802732,0.209678345327557,0.725790764142323,0.935469109469879,0.516112418814766,0.0700056915196357
13091,43.6135725454,5.30692638069,6.01366292815253,0.219898343753981,0.705528310413886,0.925426654167866,0.485629966659905,1.54461371055495
13092,43.5438394393,5.07293659766,5.96443242166698,0.212538499359694,0.688997710236708,0.901536209596402,0.476459210877014,3.21113602391629
13093,43.6925424436,5.38959851855,5.98641257267725,0.228233067317725,0.711368822076657,0.939601889394382,0.483135754758933,0.557184750733138
13095,43.5564674467,5.52228154944,6.17111221100384,0.213871297720068,0.720742437050511,0.934613734770579,0.506871139330443,0.535083943176926
13098,43.4554654948,5.0151358131,6.01750216709505,0.203211244108842,0.684914276989685,0.888125521098527,0.481703032880842,2.74751302700142
13099,43.6855052325,5.75352695869,6.18458743530973,0.227490338625969,0.737079156344914,0.964569494970883,0.509588817718946,0.190311418685121
13101,43.4054113791,5.53099233243,6.30564889024384,0.197928380294955,0.721357824906225,0.91928620520118,0.52342944461127,5.7258883248731
13102,43.414000294,5.25328392179,6.16297498566905,0.198834880531572,0.701738649048702,0.900573529580274,0.502903768517129,14.1428571428571
13103,43.6463218296,5.06782673676,5.87101058537536,0.223354802948422,0.688636715553927,0.911991518502349,0.465281912605505,6.44886363636364
13104,43.3455038178,5.11788948781,6.16169306160921,0.191605553823164,0.692173482461699,0.883779036284863,0.500567928638534,6.39865996649916
13105,43.7446408133,5.08739113903,5.79316540415016,0.233731687924675,0.690018875524516,0.923750563449191,0.456287187599841,2.26101141924959
13106,43.3933065183,5.38078787911,6.24199688399868,0.196650796420019,0.710746379694764,0.907397176114783,0.514095583274745,6.23688663282572
13107,43.4114632183,5.43759038,6.25389628231783,0.198567109835374,0.714759287519701,0.913326397355074,0.516192177684327,1.89713715046605
13109,43.5198995453,5.50832410991,6.19542426967502,0.210011810036504,0.719756390354882,0.929768200391386,0.509744580318379,2.08940092165899
13110,43.4378148448,5.70018250068,6.36486916892934,0.201348340751694,0.733310547751784,0.934658888503479,0.53196220700009,1.4985014985015
13111,43.5587322606,5.6128751519,6.2161271082187,0.214110333076705,0.727142573849152,0.941252906925858,0.513032240772447,0.185246504782929
13112,43.5239150189,5.2493768235,6.0643038045461,0.210435615349621,0.701462625545245,0.911898240894866,0.491027010195624,3.4258449304175
13113,43.5932697532,5.49076008777,6.12335823031586,0.217755525231782,0.718515550589403,0.936271075821185,0.500760025357621,4.08852140077821
13114,43.5420761426,5.30613633084,6.07568824033931,0.212352395655746,0.705472496018824,0.917824891674571,0.493120100363078,2.06499429874572
13115,43.6840905045,5.18834092594,5.89445081689266,0.227341023924207,0.697150642321216,0.924491666245423,0.469809618397009,1.21670854271357
13117,43.4498057759,5.26341724777,6.13618301242516,0.202613900139112,0.702454534836838,0.90506843497595,0.499840634697727,9.0218043063505
13118,43.56033243,5.25453910979,6.03479479890621,0.214279219828596,0.70182732390752,0.916106543736117,0.487548104078924,2.93977812995246
13119,43.2586246501,5.56604735494,6.45028155568672,0.18243606186822,0.723834345691923,0.906270407560143,0.541398283823703,17.6927223719677
13201,43.2999735907,5.38270530656,6.32473112002393,0.186800154989903,0.710881839568842,0.897681994558745,0.524081684578938,22656.3554555681
13202,43.3147525151,5.36123107209,6.30149230357517,0.188359967681209,0.709364756303334,0.897724723984543,0.521004788622126,6218.5
13203,43.3118005653,5.37937038191,6.31275018863352,0.188048409908971,0.710646238230628,0.898694648139599,0.522597828321657,19608.4615384615
13204,43.306642372,5.40104821935,6.32767733188547,0.187503998478492,0.712177705369005,0.899681703847497,0.524673706890514,16993.4482758621
13205,43.2923902226,5.39820382257,6.33881154190901,0.185999783225012,0.711976758193849,0.897976541418861,0.525976974968837,20526.3392857143
13206,43.2869257977,5.38060991092,6.33519262735003,0.185423051178822,0.710733806833868,0.89615685801269,0.525310755655046,20114.7619047619
13207,43.2804288902,5.34259920518,6.3228698470983,0.184737347774537,0.708048476855338,0.892785824629875,0.5233111290808,6975
13208,43.2377257411,5.37486015332,6.37575028756076,0.180230327363438,0.710327605576828,0.890557932940266,0.53009727821339,4277.68421052632
13209,43.2344671332,5.45274258203,6.41582824765712,0.17988640396138,0.715829740213482,0.895716144174862,0.535943336252102,1211.77777777778
13210,43.275125996,5.42773824284,6.36815134183066,0.184177664170377,0.714063266786771,0.898240930957148,0.529885602616394,5709.3
13211,43.2883269405,5.48367482384,6.38379322680238,0.185570932057201,0.718015000250581,0.903585932307782,0.53244406819338,1738.54545454545
13212,43.3080242532,5.43962665645,6.34511458963855,0.187649846428945,0.714903143680467,0.902552990109412,0.527253297251522,4380.35714285714
13213,43.3499787483,5.4338471833,6.30565312731164,0.192077851616812,0.714494843118621,0.906572694735433,0.522416991501808,3274.07142857143
13214,43.3447641812,5.39315809205,6.2904699792027,0.191527490323791,0.711620294109187,0.903147784432978,0.520092803785397,3872.8125
13215,43.3594893052,5.36336142159,6.26322288665166,0.193081624757028,0.709515258412299,0.902596883169327,0.51643363365527,4788.125
13216,43.3653623991,5.31322727048,6.23414669473324,0.193701488974105,0.705973447327687,0.899674936301792,0.512271958353581,1006.5625
69003,45.8640991126,4.83063199739,3.88038318679901,0.457425771774319,0.671879695867505,1.12930546764182,0.214453924093186,11.1532567049808
69029,45.7346780928,4.91194548062,4.03198660759423,0.443766283184896,0.677624223098066,1.12139050628296,0.23385793991317,40.9466537342386
69033,45.860353007,4.88402582956,3.91749013188567,0.457030396380298,0.675651792580875,1.13268218896117,0.218621396200577,3.31323877068558
69034,45.7976475281,4.85160465856,3.94504428359732,0.450412269163773,0.673361344647052,1.12377361381082,0.222949075483279,41.2784200385356
69040,45.7983684591,4.78655815666,3.90368405690927,0.450488358417152,0.668766025561282,1.11925438397843,0.218277667144129,21.7578125
69044,45.7801138653,4.74324519165,3.89128786364297,0.448561712992005,0.665706108594836,1.11426782158684,0.217144395602831,12.4247572815534
69046,45.6508778117,4.79035771368,4.0224908416276,0.434921746298655,0.669034451631577,1.10395619793023,0.234112705332922,8.80464216634429
69063,45.8220899926,4.84259423671,3.9204186840789,0.452992001308142,0.672724788302149,1.12571678961029,0.219732786994007,11.0026315789474
69068,45.8479711195,4.8217574534,3.88719338810951,0.455723574263743,0.671252738841631,1.12697631310537,0.215529164577888,7.92307692307692
69069,45.7460090998,4.72688522768,3.90834836560339,0.444962192172959,0.664550331535688,1.10951252370865,0.219588139362729,23.619957537155
69071,45.8691886581,4.81835922197,3.86864457103595,0.457962937906915,0.671012665089899,1.12897560299681,0.213049727182984,3.81493506493507
69072,45.8121902539,4.7469128453,3.86826084930631,0.451947152735477,0.665965216130607,1.11791236886608,0.214018063395131,6.16560056858564
69081,45.7818799552,4.77263808315,3.90798799090834,0.448748111498786,0.667782618650728,1.11653073014951,0.219034507151941,21.9186320754717
69085,45.8593863214,4.85087983095,3.89693941785857,0.456928369437974,0.673310137986388,1.13023850742436,0.216381768548415,4.96271186440678
69087,45.84319971,4.85446348271,3.91167972273891,0.45521998517349,0.673563311067929,1.12878329624142,0.218343325894439,11.2242647058824
69088,45.8284495525,4.85632248813,3.92422890040362,0.453663208628421,0.673694643619835,1.12735785224826,0.220031434991414,30.4655172413793
69089,45.7380127781,4.75622356871,3.9325364084964,0.444118236027448,0.666622987782249,1.1107412238097,0.222504751754802,17.7648484848485
69091,45.5813476199,4.75797312088,4.05884538031955,0.427583318097577,0.666746587825964,1.09432990592354,0.239163269728387,11.5108695652174
69096,45.6086018482,4.78716906254,4.05432800206036,0.4304598123568,0.668809184030499,1.0992689963873,0.2383493716737,16.3153456998314
69100,45.6749373837,4.81793106507,4.02017170871893,0.437461066802451,0.670982417228496,1.10844348403095,0.233521350426044,9.8694665153235
69116,45.8309393727,4.77119304678,3.86863441130449,0.453925991835231,0.667680531635796,1.12160652347103,0.213754539800565,4.00879120879121
69117,45.8551770092,4.74532246259,3.83355544952646,0.456484105808664,0.665852860880018,1.12233696668868,0.209368755071353,5.46853146853147
69127,45.7850022723,4.71144473378,3.86799334033076,0.449077650354731,0.663459511979835,1.11253716233457,0.214381861625104,6.72201492537313
69142,45.7301545641,4.81266901259,3.97339252504094,0.44328885618921,0.67061067071661,1.11389952690582,0.2273218145274,34.9510869565217
69143,45.8834421048,4.84421737643,3.87420250490834,0.459467290081387,0.672839457726581,1.13230674780797,0.213372167645194,13.8461538461538
69149,45.7152769636,4.80313373068,3.97923389947091,0.441718628921786,0.669937034753579,1.11165566367537,0.228218405831793,60.5535307517084
69152,45.701758497,4.8269672401,4.00455918847356,0.440291848785495,0.671620792949938,1.11191264173543,0.231328944164443,23.4026845637584
69153,45.8554946289,4.79452804887,3.86414798693948,0.456517628359133,0.66932907194678,1.12584670030591,0.212811443587648,2.14060031595577
69163,45.9140851215,4.77364919236,3.80556697025825,0.462701447389111,0.667854050154572,1.13055549754368,0.205152602765461,1.93440800444691
69168,45.8436546324,4.83872151409,3.90129930395177,0.45526799906908,0.672451193325483,1.12771919239456,0.217183194256402,11.1014492753623
69191,45.8192667221,4.81819308667,3.90719024098699,0.452694024741126,0.671000928183339,1.12369495292447,0.218306903442212,7.86932599724897
69194,45.8150905571,4.79784268564,3.89766212716909,0.452253259568258,0.669563240013727,1.12181649958199,0.21730998044547,8.34453781512605
69199,45.7015220988,4.85053361503,4.01931924396518,0.440266898599502,0.673285678982775,1.11355257758228,0.233018780383274,32.0366056572379
69202,45.7358811756,4.7935908779,3.95711858033782,0.44389326020767,0.669262863933755,1.11315612414143,0.225369603726085,32.4172767203514
69204,45.6943268303,4.78934808196,3.98735921972586,0.439507488048376,0.668963124507489,1.10847061255586,0.229455636459113,16.2937984496124
69205,45.7613178996,4.72688015898,3.89618112014954,0.446577929527749,0.664549973448886,1.11112790297663,0.217972043921137,13.3936170212766
69207,45.8827415155,4.80099213784,3.84714304004826,0.459393347752978,0.669785738340027,1.129179086093,0.210392390587049,5.61439114391144
69233,45.835577028,4.82011259328,3.89574705811976,0.45441546409986,0.671136534943157,1.12555199904302,0.216721070843297,4.67816091954023
69244,45.7630308969,4.7548880976,3.91192202566576,0.44675872447983,0.666528641188643,1.11328736566847,0.219769916708813,28.1091593475533
69250,45.810290658,4.71232385663,3.84849497894399,0.451746663598854,0.663521619086187,1.11526828268504,0.211774955487333,4.79809976247031
69256,45.7861044187,4.92664282231,4.00174880744995,0.449193974242442,0.678662541421194,1.12785651566364,0.229468567178752,24.0981507823613
69259,45.704261434,4.88120763919,4.03627766637115,0.440556016379325,0.675452696801451,1.11600871318078,0.234896680422126,43.4491909385113
69260,45.6495003788,4.80958382396,4.03524141222646,0.434776367835332,0.670392712397861,1.10516908023319,0.23561634456253,11.9641148325359
69266,45.7709971483,4.88907184518,3.98939818881263,0.447599506914298,0.676008276806904,1.1236077837212,0.228408769892606,100.842704149933
69271,45.7381308413,4.96227734404,4.06140934000725,0.444130696777144,0.681180001900004,1.12531069867715,0.23704930512286,9.07346585998271
69273,45.6683547937,4.90852576086,4.08138093648084,0.436766320206166,0.677382631267266,1.11414895147343,0.240616311061101,9.33445378151261
69275,45.7719993508,4.96170636636,4.03511280742624,0.447705282418418,0.681139664225359,1.12884494664378,0.233434381806941,16.7177089421391
69276,45.6733191001,4.85795575037,4.04606247623845,0.437290268222725,0.673810028166649,1.11110029638937,0.236519759943924,9.39068441064639
69278,45.8982982326,4.83793845442,3.85878303686661,0.461035251054657,0.672395872763396,1.13343112381805,0.21136062170874,6.34682080924855
69279,45.7911885477,5.04146225844,4.0725852575452,0.449730568701132,0.686774152820015,1.13650472152115,0.237043584118883,4.93734542456719
69282,45.7772610047,5.00631173526,4.06005273940263,0.448260613395717,0.684290885229513,1.13255149862523,0.236030271833796,14.6131792896876
69283,45.6651158204,4.94895328102,4.10928304983695,0.43642446909959,0.68023870114889,1.11666317024848,0.243814232049301,11.7195540308748
69284,45.8772953783,4.86760420973,3.89395166674037,0.458818545846341,0.674491659740218,1.13331020558656,0.215673113893877,4.38842975206612
69286,45.8204330745,4.89884368276,3.95758186187512,0.452817125125622,0.676698624641495,1.12951574976712,0.223881499515874,20.9003436426117
69290,45.7017626605,4.94891139017,4.08088008748499,0.440292288213966,0.680235741699621,1.12052802991359,0.239943453485655,15.6546617300572
69292,45.8258679078,4.87457966979,3.93786419690916,0.453390733984225,0.674984452800712,1.12837518678494,0.221593718816487,32.9842105263158
69293,45.8403737149,4.88616085551,3.93415257075462,0.454921721043892,0.675802625065483,1.13072434610938,0.220880904021591,4.63671875
69296,45.6459122132,4.83824769721,4.05556064375488,0.434397661909927,0.672417719738307,1.10681538164823,0.23802005782838,3.57978075517661
69381,45.7700612697,4.82851871734,3.95198211194222,0.447500731436578,0.671730399658429,1.11923113109501,0.224229668221851,19551.6556291391
69382,45.7483304435,4.8256828869,3.96720016328307,0.445207193856853,0.671530057666711,1.11673725152356,0.226322863809858,10244.3333333333
69383,45.7533206109,4.86943003248,3.99068387226351,0.445733871322113,0.674620648046818,1.12035451936893,0.228886776724705,17039.6666666667
69384,45.7789993374,4.82380785478,3.94206157044729,0.448444082323075,0.671397592881737,1.11984167520481,0.222953510558662,12245.0511945392
69385,45.7562547552,4.80295950292,3.94688039385235,0.446043549847653,0.669924726141626,1.11596827598928,0.223881176293973,8292.5
69386,45.7730412356,4.85199367118,3.96438503159332,0.447815246113334,0.673388827095224,1.12120407320856,0.22557358098189,17470.3333333333
69387,45.7333669097,4.8372976772,3.98614124190855,0.443627896927232,0.672350603983327,1.11597850091056,0.228722707056095,9091.66666666667
69388,45.7339057737,4.86894233699,4.00548336021239,0.443684770274936,0.67458619398199,1.11827096425693,0.230901423707055,14195
69389,45.782642531,4.80878249015,3.92983073938756,0.448828596071191,0.670336100828544,1.11916469689973,0.221507504757353,7300.28571428571
75101,48.8625504754,2.33641799709,0.0227362228062368,0.773891460573569,0.495671769771896,1.26956323034547,-0.278219690801673,8793.98907103825
75102,48.8682666326,2.34278512518,0.0203431623988918,0.774494761213368,0.496121586201356,1.27061634741472,-0.278373175012012,21636.3636363636
75103,48.8628777616,2.35999851631,0.00885117204787379,0.773926003355887,0.497337655051794,1.27126365840768,-0.276588348304094,29076.9230769231
75104,48.8543509809,2.35762422536,0,0.773026060951971,0.497169919290469,1.27019598024244,-0.275856141661502,17976.875
75105,48.8444529052,2.35070647127,0.0120758943442154,0.77198138789739,0.496681202964888,1.26866259086228,-0.275300184932502,22983.8582677165
75106,48.8491205237,2.33288375755,0.0252873175718319,0.772474022569402,0.495422087499407,1.26789611006881,-0.277051935069995,18848.8372093023
75107,48.8561656124,2.31215388834,0.0455065317970195,0.773217582687053,0.493957591164575,1.26717517385163,-0.279259991522479,12549
75108,48.8727245351,2.31255758205,0.048668160363537,0.774965261820036,0.493986110782943,1.26895137260298,-0.280979151037093,12074
75109,48.8771651221,2.33745612164,0.0304505738263548,0.775433934896099,0.495745109819688,1.27117904471579,-0.279688825076412,27447.247706422
75110,48.8761291584,2.36071515618,0.0219964285409103,0.775324596132109,0.497388283275849,1.27271287940796,-0.27793631285626,30642.5605536332
75111,48.8590549282,2.38002516623,0.0228895013502352,0.773522529876176,0.498752471281925,1.2722750011581,-0.274770058594251,48634.3333333333
75112,48.8349622602,2.42138671794,0.0666451644937364,0.770979716319743,0.50167452738699,1.27265424370673,-0.269305188932753,8729.0625
75113,48.8284246249,2.3622537471,0.0263364463620253,0.770289714379408,0.497496979608678,1.26778669398809,-0.27279273477073,25804.5714285714
75114,48.8292621904,2.3265374238,0.0399479241010556,0.770378113593136,0.494973740120929,1.26535185371406,-0.275404373472207,27319.2
75115,48.8400718952,2.29283683831,0.0663422776907347,0.771519002759353,0.492592905807319,1.26411190856667,-0.278926096952034,29018
75116,48.8603736497,2.26196792396,0.0958457121471907,0.773661711759534,0.490412119644711,1.26407383140425,-0.283249592114823,10375.875
75117,48.8873309211,2.30677823519,0.0606052074657232,0.77650686428313,0.493577819143065,1.2700846834262,-0.282929045140064,33171.8
75118,48.892570407,2.34817675683,0.039369775120499,0.777059855582194,0.496502487050763,1.27356234263296,-0.280557368531431,38733
75119,48.8870514819,2.38482214749,0.0425329252913622,0.776477371418912,0.499091362058435,1.27556873347735,-0.277386009360477,30918.8333333333
75120,48.8634577594,2.4011556775,0.0444738208395132,0.773987218090119,0.5002452716462,1.27423248973632,-0.273741946443919,39120
83120,43.3777203074,5.71825322869,6.42552027714051,0.195005780252862,0.73458718460223,0.929592964855092,0.539581404349367,2.22622585438336
84089,43.6875529582,5.52011548511,6.05781749274207,0.227706461832823,0.720589411807555,0.948295873640378,0.492882949974733,3.44369407394901
91027,48.7092674652,2.38672074821,0.147972410164304,0.75771350484416,0.499225491886636,1.2569389967308,-0.258488012957524,40.8626309662398
91326,48.6918571871,2.37367003425,0.163284111310477,0.755875971069406,0.498303502337751,1.25417947340716,-0.257572468731655,75.5866666666667
91432,48.7028235602,2.33735702587,0.152876808572007,0.757033395485148,0.495738109033021,1.25277150451817,-0.261295286452127,28.0270833333333
91479,48.724599998,2.36002494544,0.129773190684434,0.759331747052051,0.497339522181954,1.256671269234,-0.261992224870097,12.3
91589,48.6841933316,2.34902060824,0.170375021182244,0.755067104419189,0.496562102347154,1.25162920676634,-0.258505002072035,52.6275071633238
91687,48.6694334712,2.37335895221,0.185585740353869,0.753509303800504,0.498281525425943,1.25179082922645,-0.255227778374561,50.0913539967374
92002,48.749986761,2.29902610029,0.119689726614504,0.76201114333603,0.493030156587496,1.25504129992353,-0.268980986748534,65.8198952879581
92004,48.9159170397,2.28781070047,0.0930822639052752,0.779523930300968,0.492237825880356,1.27176175618132,-0.287286104420612,178.311203319502
92007,48.7983087986,2.31009879229,0.0734805619564654,0.767111198352091,0.493812405461642,1.26092360381373,-0.273298792890449,97.6363636363636
92009,48.9154520936,2.26814264756,0.108352659121757,0.779474858473552,0.49084834333668,1.27032320181023,-0.288626515136873,148.270833333333
92012,48.8364009943,2.23906659538,0.119908772178747,0.771131564698411,0.488794216925285,1.2599257816237,-0.282337347773126,196.651539708266
92014,48.7804330062,2.31705807558,0.084317729403273,0.765224532780363,0.494304055687122,1.25952858846748,-0.270920477093241,112.264864864865
92019,48.7681507306,2.26358488745,0.127569119407223,0.763928224007108,0.490526352739029,1.25445457674614,-0.273401871268078,53.6420722135008
92020,48.8036328721,2.28834259213,0.0858619313972421,0.767673117284078,0.492275402257645,1.25994851954172,-0.275397715026432,126.746575342466
92022,48.8074732738,2.19208962702,0.172044246258161,0.768078444975677,0.485475450304627,1.2535538952803,-0.28260299467105,57.9887955182073
92023,48.7964563973,2.25429957033,0.118438875152064,0.766915690277287,0.489870375957302,1.25678606623459,-0.277045314319984,60.4178082191781
92024,48.9040809534,2.30596788219,0.0717038907908572,0.778274713705332,0.493520570397962,1.27179528410329,-0.28475414330737,202.873376623377
92025,48.9227510678,2.24705242158,0.13001805904985,0.780245214440098,0.489358388994199,1.2696036034343,-0.290886825445899,110.323076923077
92026,48.8984142185,2.2556950011,0.111045646767622,0.777676629245594,0.489968958501528,1.26764558774712,-0.287707670744067,197.591346153846
92032,48.7896552492,2.28684591135,0.0958911228127838,0.766197876393495,0.49216966673686,1.25836754313036,-0.274028209656635,100.166007905138
