codgeo,1564_Workforce_rate,1524_Workforce_rate,2554_Workforce_rate,5564_Workforce_rate,1564_men_Workforce_rate,1524_men_Workforce_rate,2554_men_Workforce_rate,5564_men_Workforce_rate,1564_women_Workforce_rate,1524_women_Workforce_rate,2554_women_Workforce_rate,5564_women_Workforce_rate,1564_Employed_rate_amg_WF,1524_Employed_rate_amg_WF,2554_Employed_rate_amg_WF,5564_Employed_rate_amg_WF,1564_men_Employed_rate_amg_WF,1524_men_Employed_rate_amg_WF,2554_men_Employed_rate_amg_WF,5564_men_Employed_rate_amg_WF,1564_women_Employed_rate_amg_WF,1524_women_Employed_rate_amg_WF,2554_women_Employed_rate_amg_WF,5564_women_Employed_rate_amg_WF,1564_Unemployed_rate_amg_WF,1524_Unemployed_rate_amg_WF,2554_Unemployed_rate_amg_WF,5564_Unemployed_rate_amg_WF,1564_NonWorking_amg_WF,1564_Student_amg_WF,1564_Retired_amg_WF,1564_OtherInactive_amg_WF,1564_men_Unemplyed_amg_WF,1564_women_Unemplyed_amg_WF,1564_Student_amg_NW,1564_Retired_amg_NW,1564_OtherInactive_amg_NW,1564_NonWorking_amg_POP,1564_Farmers_amg_WF,1564_CraftsBusinessShopkeepers_amg_WF,1564_HihgQualWorkers_amg_WF,1564_IntermediateProf_amg_WF,1564_BlueCollar_amg_WF,1564_WhiteCollar_amg_WF,1564_Farmers_amg_EmpWF,1564_CraftsBusinessShopkeepers_amg_EmpWF,1564_HihgQualWorkers_amg_EmpWF,1564_IntermediateProf_amg_EmpWF,1564_BlueCollar_amg_EmpWF,1564_WhiteCollar_amg_EmpWF,15+_men_amg_empWF,15+_women_amg_empWF,15+_Salaried_amg_empWF,15+_NonSalaried_amg_empWF,15+_FullTime_amg_empWF,15+_men_amg_salWF,15+_women_amg_salWF,15+_men_amg_nonsalWF,15+_women_amg_nonsalWF,15+_men_amg_FullTimeWF,15+_women_amg_FullTimeWF,15+_FullTime_amg_salWF,taux_cumu_1_inj
200041887,78.29403149549468,41.63892199208038,95.52149157760094,54.07934842446848,79.49824066189987,46.07160061725924,97.32818738431315,52.59042054440894,77.05756044105638,36.6487288266981,93.70687939382708,55.6008751720002,92.49313816453764,83.85845912006747,93.50996932097765,92.21975708773604,92.93677891745185,83.51247296855524,94.26083843875816,92.2945559367606,92.02318376353867,84.34810705425373,92.72666555077352,92.14745895747515,7.506861835462365,16.141540879932542,6.490030697656714,7.780243014296449,5.877424769780173,8.986789514536632,8.079642468514095,2.9959037485148214,17.377023368579408,8.056722817498274,32.580434992798835,29.291691519499555,10.86125886950878,27.583393274285495,8.029110951978213,11.907519685685967,6.716778155312297,20.388521893929262,29.339224353011648,23.6188449600826,3.1151147972307607,6.8608295163777315,9.925790888711477,25.93687144533814,26.02170279211397,27.852587370133744,50.66092001233054,49.339079987669464,87.12179113920565,12.878208860794352,82.19584588249296,49.05971696028476,50.94028303971524,69.80249040309442,30.197509596905583,86.00069341789279,13.999306582107204,81.13813604531794,0.698
200041960,75.58139386198731,34.629638352490886,94.14549844180826,56.59075399462665,77.80341776064749,37.386913744740944,96.52226261241755,60.74511755208223,73.39168827888211,31.566344156901135,91.87222452493926,52.568839385346315,90.79626514531975,74.59902113449466,92.44992665866728,91.42318040249876,90.80882040506312,73.7917359031179,92.72687937461045,91.76129884164044,90.78314874995979,75.66128130878931,92.17162578668773,91.04492934044139,9.203734854680262,25.400978865505344,7.550073341332707,8.576819597501244,6.956311090528894,11.579698061095833,7.04671284181688,3.369545005705831,15.40023022304656,8.911668086127435,36.90750154573109,22.459701775425007,10.739614008098721,31.37491722854158,1.5082518553964017,8.451647678872943,14.303181995026591,23.902395354368068,25.643456763054658,26.191066353281336,0.7465053243968192,6.006842184846492,23.532942815407353,29.532162093842462,15.012114148706157,24.351532805834445,49.6337228326377,50.36627716736229,87.76959370336618,12.23040629426882,83.9112290497815,49.30030664569379,50.69969335430621,64.40370560212476,35.59629439787525,87.08274534907044,12.917254650929573,83.25457465333344,0.759
200041994,78.66498734526256,56.7969352440866,93.85565584051167,54.34366298191274,81.21784593707807,65.03540997527611,96.1976960962424,55.067131515092846,75.88229896174144,44.05907929165279,91.47200554698776,53.62915941524927,90.76422408778177,84.56025212217526,91.57193886831949,92.35002448790213,92.41602525089321,87.8831716171703,93.20375606940732,94.0461943565566,88.83711380287168,76.97650571002447,89.82532801915731,90.62995676344187,9.235775912218232,15.439747877824736,8.42806113168051,7.6499755576560835,7.26532195258328,7.357929788754683,7.8627114088417684,3.864600953021754,10.986290559232213,6.370702985686373,25.726726242116417,27.49167629258848,13.512432655359728,28.600334607320715,2.0999979035905914,4.164558891177329,7.766234419226274,18.150383400216274,33.25938746968912,34.55943791610041,1.7642531071766259,3.5228847369627543,9.93227940714891,21.87915738718168,23.78608869417769,38.37639317425438,52.153760286847316,47.846239718439726,91.09708322616018,8.902916781179025,84.66195601595221,53.60753067680355,46.39246932319645,67.70054142460097,32.299458575399015,90.83719683167855,9.162803159652615,84.42042807982581,0.738
200042000,74.07258655485533,44.09022429920406,91.74616757802228,49.58423398283681,77.95282799596045,48.50994508564706,96.16056439282562,51.9049327244173,70.20666796020716,39.72123677340454,87.37131245513275,47.224278624756664,85.4880898376858,71.38735739276196,87.43733271337413,85.4963590884758,86.48792341419049,73.69182864918533,88.32749133742016,86.56962934939548,84.38203875330419,68.60530511225976,86.46640286223483,84.29675641781482,14.511910177315087,28.612642607238037,12.562667286625867,14.503640911524203,10.749347226854578,8.980742916643653,9.08457773159744,4.2359510790351,15.882361395140176,8.848142760960606,24.48619440435144,24.76930232632372,11.549414404943189,36.676760660887695,4.03321522188029,10.388048821445548,8.236870688848038,20.156102784102668,26.855103676053787,30.330658807669675,2.1419756292708305,6.186713753894028,5.966362639106731,20.540341079305286,34.54555700843266,29.64021630785027,49.90754873130147,50.09245126869853,87.40688650472657,12.593113495273428,83.16942038144082,51.235854924577055,48.76414507542295,67.14513045729774,32.85486954270227,86.61486321377564,13.385136765362208,82.41579420081455,0.685
200042174,71.39998485994809,40.45591984349811,89.95770621515923,49.115365969469735,73.05288818734736,43.51749159346575,92.21141090682873,49.05279086136222,69.73814190592542,36.900622359112226,87.71344831302825,49.17323139429946,86.07225253973243,73.29654305935965,87.2888602158623,88.46187037760953,86.78137760133735,74.4272427666586,88.30479367913799,88.64031712194723,85.32540426990072,71.74805115442614,86.22530632197625,88.29725850196441,13.927747459123754,26.70345694064035,12.711139784137705,11.538129622390475,9.944409577146166,9.783631404526963,9.337761368436036,6.5830528833734965,14.994084656340208,10.95585845072473,25.38274076238664,24.225971555548437,17.079131240209517,38.54442471801476,0.8249920750767606,7.2535356142779515,13.79683820810425,27.495586635940676,21.46924069132377,29.159806775276582,0.7494456698425908,6.536500445910451,12.870115961108906,25.75624906365614,23.81658653519442,29.183963705473797,50.134846318005074,49.86515368199492,86.95474700435723,13.045252995642784,81.61105355298228,50.58079675139467,49.419203248605314,59.46990793555911,40.530092064440886,86.17339563491468,13.826604365085313,80.87771913879469,0.735
200042182,75.02063208781539,49.62787721928304,93.11293388711641,51.11018477170733,77.9150547890733,55.492106405897545,95.48077178928492,54.47284824174181,71.86060454021488,42.168854145340745,90.59524799175051,47.552790783704104,90.150203500362025,80.28088947983753,91.28094835514885,91.30112475976084,90.82556954729432,84.42848228030225,91.41251309699388,92.73270096805201,89.35073998716031,73.33853895590107,91.13351373287743,89.56625408132378,9.849796499637979,19.71911052016247,8.719051644851138,8.698875240239165,7.3893795933919275,7.376663154230629,10.609713628448914,5.181375012899464,24.475489962683838,14.281208942326996,22.789461201610496,32.77764648329707,16.007338597228113,32.36874750557653,10.690626612832974,7.912547213492304,5.264116834733968,15.424870522916656,37.07111420253967,23.636724613484418,7.813753864977941,6.550472909835738,5.176585074198159,16.433818709359343,37.676680081336606,25.693129736188716,52.19346777641706,47.80653223460901,80.14073140340771,19.859268596592297,82.81194597483966,51.5657297144233,48.434270285576694,67.43644967303696,32.56355032696303,78.36868291997796,21.63131708002205,80.98083237374341,0.76
200042190,68.83982901647606,41.53936100479752,85.48777196752265,45.654447792071345,74.81656424972063,45.803310299395214,93.1566174738613,49.15288991907052,62.97594178117333,36.9821767357724,78.04983144889124,42.382712146197065,79.83148289016596,58.406708056946435,82.34229083820065,84.58431692124167,80.46744928975055,58.74612274215149,83.5392500145614,83.6300143973398,79.09020874702598,57.957425473440715,80.95667195805211,85.61933967469585,20.168517109834053,41.59329194305357,17.65770916179936,15.415683078758345,13.883972693568479,10.035736937172137,6.896337964280098,7.109357465147569,9.547920384316573,6.4908349736116024,22.279781827167678,15.31017664297898,15.783089398063286,45.04414367709243,0.6414001252661022,5.761822751842827,9.649551969196827,24.4446038581101,30.323892445880457,29.178728849703695,0.35377627195539035,4.221345579773514,8.64772775910735,22.12431122512967,30.630890084304514,30.283076596733927,49.523471007366304,50.4765289926337,91.85163279450722,8.148367205492777,81.74282231365895,53.39321661732972,46.60678338267027,63.53201161102903,36.46798838897099,91.27866431798833,8.721335679773805,81.23291237583351,0.671
200042372,78.76572459353474,42.06953472556939,94.09281366805332,58.13100125377534,80.16869597353075,46.65990006838097,96.04595330565128,57.43491855019277,77.35478811256813,36.7932952655347,92.1524586459258,58.805189506761614,91.22981036614803,76.20448818663256,92.13124216778844,93.10001501150228,92.06399996131468,74.71729807350785,93.31161059361872,94.54813288896808,90.36036752061922,78.3722864468239,90.90905524141509,91.73012859225939,8.770189633851984,23.79551181336744,7.868757832211547,6.899984988497721,6.907903413330587,6.688341622117085,8.273269080243214,4.244386594707099,26.841793838055818,16.021982037447984,23.766253725217457,29.39811140146552,15.081940250203738,28.14217881979583,10.394539517086795,10.250787052441895,8.894992061212882,22.526196507935044,25.940156310764703,21.993328550558683,7.039346018143705,7.97700534236114,10.657452465011882,26.94800566389711,22.011026174020394,24.941460906523268,50.14153094849209,49.85846905150791,78.38556241269035,21.614437609414743,83.49579875311512,48.240278394800455,51.759721605199545,64.18749576039546,35.812504239604536,77.39110666136327,22.60889333863673,82.43651085970784,0.696
200042414,76.420039992015,54.72162788560265,92.95318767181165,51.258394531949335,78.85100400417383,59.97065524249714,96.54064370558231,50.984055971581036,73.88848893402269,48.27403886431335,89.36423493106903,51.54255920590177,90.00203647757435,78.76672005354636,91.76347947136662,89.77768148028338,91.85965863999822,80.50095650938336,93.84385016485582,91.96167245005347,87.93762631843848,76.12034082863391,89.515106643334,87.53997774753607,9.997963522425673,21.23327994645363,8.236520561462603,10.222318519716627,7.640447722224771,6.218830061156109,9.883477741901832,4.177372180016908,22.630607828996695,13.29948769144802,19.919118657565097,31.65710655449991,13.380261449868135,31.220407730209764,7.0914518246760565,14.138818250943395,4.823881941056152,16.620716677394775,25.693082121107242,31.63204918482237,3.155667019792514,8.262040869402146,5.285836759273568,22.06501111048729,34.11035056734568,26.187983498836136,51.013468416836695,48.986531583163305,81.67409144401475,18.325908555985265,83.5923799079039,51.02816385856512,48.97183614143486,66.5205409111269,33.47945908887309,80.641464272491,19.35853572750899,82.53549930722524,0.702
200042463,69.92221723686288,38.63687647771066,88.14771116396574,48.719601468056574,71.22596867616011,40.995887741690886,91.41911799569101,47.225665899137276,68.63762326843562,36.259876935521255,85.02956349484806,50.27302983900965,81.76519871128453,71.81183389719185,82.842076271108,81.50858828500047,82.76990739622521,75.8328855117317,83.52561202133852,82.69829902561466,80.7379220394734,67.2309139679919,82.1416046887935,80.34648795360883,18.23480128871548,28.18816610280814,17.15792378841879,18.491411508014586,12.750177369805911,7.3783327883251495,10.951585068286628,8.088066057483159,27.686535531607614,16.14765894049012,17.227840797044582,25.5711106349488,18.8850135107459,42.827960132943026,11.42017703140599,14.493941214679756,7.3736293402296855,20.61323731035924,13.106779425063786,32.99223567826155,5.240764275560673,8.892385197399362,9.280001886377873,21.373428232376092,22.133371502459855,32.26555370866483,49.62993019208966,50.37006977793092,77.89656455882029,22.10343544117971,76.36533618789012,47.91546729526571,52.0845327047343,64.65225831895843,35.34774168104157,75.36697330988706,24.633026690112942,73.88546962077258,0.656
200042497,78.85076947480624,41.74893372333934,95.21454603019042,60.48403626933542,81.33558269765194,47.78798825048387,97.52874396683028,61.84541362217175,76.40439607884198,35.392693554642,92.97970632742091,59.14224219841264,92.8250524422575,83.17789757093138,93.79486193413739,93.96850487801765,93.44291929712426,83.7684911830283,94.64184004704973,94.45208342738187,92.17748331277926,82.33858210595967,92.93691083712109,93.47009792998807,7.174947557742505,16.82210237397752,6.205138072718335,6.031495121982345,5.657501358693783,9.888486007038287,6.449460323744642,2.860503197919479,19.06439066311929,9.906486721758487,36.888069944034704,24.05910706191364,10.670838990406041,26.806731883887537,1.4502541917857323,10.100510238506482,13.738553518125265,25.681150507467397,25.955385758363942,23.0741457857512,0.8692639985913874,8.73297063251697,17.65643668316456,29.563125136563144,18.019455346165508,24.543646655537767,49.61023763953068,50.38976236046933,85.40580701158234,14.594192988417676,84.1322731778715,48.5083549701049,51.4916450298951,66.86627821082756,33.13372178917245,84.47516091630881,15.524839077179992,83.21550446788373,0.702
200042604,72.39354309188376,46.5058334915098,91.86404196803909,48.540921952730635,74.13240675043993,50.46312836601175,93.3533005212557,49.240720514163286,70.73916867177232,42.319739081352274,90.44234297124092,47.92110483486905,88.1250746817425,76.79406500967461,89.77451852063636,88.38412100489333,88.29563822566116,77.04693697270721,90.15508631879776,88.51984619880213,87.95501449065848,76.4751005394655,89.39952179230015,88.26059773224996,11.8749253182575,23.2059349903254,10.225481479363633,11.61587899510665,8.596679177401757,8.119064412235863,11.369960589237294,6.320570718336534,22.353942747612404,13.385244873367574,22.426411880609585,31.40601013784967,17.45862762664059,36.203136085518,2.4895669113956167,9.959377083188865,8.561460823756011,22.728080758578173,24.842124818331165,31.419389604750165,2.045499730733684,9.287744796332312,10.247878134780102,23.632022649152468,23.316384161873643,30.634841204184898,48.75503512557687,51.244964878611185,82.11462687306594,17.885373126934045,81.79153014077856,47.445429346375235,52.55457065362476,62.712140787757896,37.2878592122421,80.95371906412515,19.04628092799163,80.63519016017527,0.78
200042620,80.06284651879766,57.92654698379961,93.22236188485601,59.65833986580573,84.96285662363734,66.11331706816537,97.9361834631783,64.52234446412295,73.46707677600878,40.877969073681335,87.33290371004689,54.67614614872625,91.24745342800102,87.5896164035482,91.43633996394671,94.9267277062017,94.37096966811441,91.38086424327246,95.20387036137805,94.59730473241427,86.3850764685246,74.82060141438184,86.15767331081433,95.3249199166074,8.75254657199899,12.41038359645178,8.563660036053296,5.073272293798287,7.007537928425837,7.996925520581135,4.889441053292423,3.9253121804368085,13.663406101296983,9.150938190579414,29.679039180695856,18.1462128437859,14.568035390578546,26.94469140962817,7.20351322847508,2.337041519415854,7.830478182778761,13.289961536599087,18.003225095225392,51.335780465516635,6.233832502910605,3.245603263873494,5.293010495014832,16.523916251819625,21.608491529067443,45.98352922193384,57.37557460401019,42.62442539598981,88.0025713212181,11.997428706505833,85.55794646307582,61.886391995047134,38.113608004952866,71.84001482586143,28.159985174138566,87.46742506978846,12.532574930211554,85.03766604805693,0.726
