"codgeo","latitude","longitude","densite","taux_cumu_1_inj","lat01","lon01","SO.NE","NO.SE","distParis","distanceParis"
200018083,50.7077197218716,3.28677581999057,93.5059183509139,0.743,0.965002087706943,0.440494579189062,1.43173473344374,-0.550745575065618,50.8141292819503,0.382553311705365
200018166,45.2727928917212,7.33463900917759,157.146829381324,0.721,0.389674618036819,0.726388665651428,1.57362651927874,-0.120849187975882,45.8630865251307,0.381771310257241
200018406,47.2954973263465,3.1566607888801,68.1853266168346,0.724,0.603792942097376,0.43130476317608,1.33213562756103,-0.46952610120887,47.4007233561104,0.376013439171606
200018521,46.560782108626,3.17262945178911,21.4012920726702,0.735,0.526017866121312,0.432432604232219,1.31379665977795,-0.448931451313509,46.668747660563,0.41518781389474
200022986,43.6755043273499,5.21867545878479,84.6560754795518,0.712,0.220589731194411,0.576941552951774,1.38185809569055,-0.227974989786997,43.9861825098801,0.581137462473093
200023075,47.3075683929888,8.08871475765874,48.2919738344928,0.601,0.605070754374255,0.779647826635755,1.68079852262504,-0.121502869353526,47.9940968629276,0.164325403883295
200023125,48.7340408399396,4.06807029582952,677.823834196891,0.687,0.756073483409269,0.495676155242508,1.43462226606662,-0.4432699555816,48.9035370144196,0.273686197364882
200023240,48.2446181159357,3.97571690961741,132.855484101465,0.666,0.704264444171035,0.489153383659381,1.41513188692622,-0.436825119607457,48.4081553263279,0.287301716091208
200023299,45.4670281596629,7.91799663680055,55.9617376469871,0.686,0.410235867289652,0.767590279499355,1.61997453644003,-0.0847939774413208,46.1513306461684,0.358821459702746
200023307,44.3005549570688,1.98418550063639,134.109943229723,0.66,0.286755994043981,0.348494713585581,1.16997242292347,-0.472982995752304,44.3449677145582,0.639907879434297
200023372,45.9607613252047,8.19800109801833,37.3208064424011,0.701,0.462501198857235,0.787366545618991,1.65283261836989,-0.0780995271319037,46.6861735805746,0.307099601609367
200023414,49.4268413607522,2.53348436171671,741.833047249074,0.706,0.829411576649845,0.387290811364497,1.34459317094607,-0.570011548217076,49.4917284999426,0.386505353018607
200023620,43.5109845661461,2.34286326969656,92.8009755687313,0.685,0.203174089570863,0.373827549288561,1.17438502246625,-0.426729923889129,43.5740150343745,0.690235231077236
200023737,44.4250818742797,2.7533684785202,70.006562011004,0.696,0.299938095371878,0.402820873958767,1.22759801365309,-0.421956265735552,44.5103239430468,0.595144522684999
200023778,46.7499107388222,-0.396469566107318,168.577747533175,0.783,0.546038539748294,0.18035286350853,1.06672801832273,-0.706022291305669,46.7515918681353,0.629527978597613
200023794,45.1050608906452,0.728575450420326,97.7478794969289,0.689,0.371918936906687,0.259812989060305,1.10260666251765,-0.582980684397038,45.1109447932069,0.645788883597742
200023919,48.1648429166025,4.07992464945441,55.4367465418678,0.668,0.695819645370764,0.496513409231043,1.42037821113703,-0.427351392674948,48.3373342079,0.282208928897042
200026573,46.3426334994134,7.16343231409191,57.7528217991107,0.652,0.502925211652795,0.714296611300749,1.58988066233363,-0.16128743973213,46.8930105898473,0.271704107268889
200027027,47.6410739355036,-0.85038073787848,78.9620361154557,0.739,0.640374799100591,0.1482938452751,1.05828101080574,-0.761693320255535,47.648662868201,0.633957424666593
200027076,46.7947448218248,3.68930955457621,22.420991511599,0.709,0.550784561237628,0.468924891415786,1.35648795754888,-0.418638174717306,46.9399525769806,0.371105621608472
200027100,43.1513875823902,7.77502438917719,102.298344079039,0.666,0.165108071530362,0.75749237890011,1.54852207100957,-0.0335373132093512,43.8462456150804,0.604056929712755
200027183,42.613909383831,4.21119683005104,415.125413664058,0.638,0.108212002522686,0.505784952856789,1.28257377300083,-0.271003867287256,42.8214835300552,0.711353193214308
200027217,44.8271609591375,2.52454859624025,68.3487608241266,0.7,0.342501160106294,0.386659692577044,1.22209020720412,-0.448770822050028,44.8981926726588,0.57286410422224
200027308,47.7400402089451,6.47004262755161,10.8820609290902,0.713,0.65085111597866,0.665323609563583,1.57793295778508,-0.247285738657908,48.1764765290492,0.157264321048436
200029734,45.3995985773884,1.23685979082451,32.2762040578207,0.728,0.403097943971952,0.295712297009042,1.14630995860422,-0.554885364586134,45.4164438626602,0.598311602526064
200029999,46.039118014053,6.75791570527527,85.7830194214634,0.674,0.470795837761436,0.685655623450013,1.55319781310484,-0.181886566204813,46.5324597694073,0.30969901549454
200030195,43.8812249543788,8.70510257450333,369.11247292875,0.628,0.24236679121865,0.823182309785792,1.63354956869876,0.012815050872824,44.736346680629,0.529461624011766
200030385,47.5525222745252,2.67985091449948,132.708984571947,0.71,0.631000946491732,0.397628446294515,1.30526937179216,-0.510012479203132,47.6279747164748,0.396252361674057
200030435,43.6236875120895,0.954605316716979,42.4801587301587,0.749,0.215104535507003,0.275777116086809,1.07932073498652,-0.527766502812898,43.6341309465782,0.741743086152149
200030526,48.2855810380667,8.72784699051463,109.027291812456,0.704,0.708600674460127,0.824788711418891,1.7518525568093,-0.102275133971516,49.0680410172807,0.0822250924969449
200030633,50.1163838832899,4.7752043468221,172.421620466806,0.692,0.902404786516223,0.545619899402389,1.52119218473071,-0.429952385925927,50.3433660981384,0.260202403638429
200030658,44.8136622303298,7.06039458095759,15.8972180261833,0.662,0.341072219159822,0.707019221426437,1.5420920775119,-0.12805363465902,45.3664357662458,0.432454681842446
200030674,44.428797456582,1.50623133398612,89.6627205718115,0.684,0.30033141742223,0.314737577175839,1.13961316389924,-0.510138009547562,44.4543223575556,0.652767109633666
200032514,47.1027263272924,4.26958145023608,19.8129496402878,0.727,0.583386696608227,0.509908564963009,1.40563182289334,-0.385814692967326,47.2958365316018,0.31879304675651
200033025,48.7377015121586,6.47491551260999,86.0138289109109,0.752,0.756460992818482,0.665667773621777,1.60471087659276,-0.27337532934921,49.1659239675581,0.104150729890512
200033090,48.9760295769786,4.12249489332859,171.772353225918,0.665,0.781689792905284,0.49952007729616,1.44487785398966,-0.445837699397343,49.1492262123281,0.269830267985627
200033116,46.0395298396777,7.91032087854235,227.791232145505,0.618,0.470839432569972,0.767048153001356,1.63460125427271,-0.100504948269995,46.7141465110953,0.29822165564056
200033173,48.7009666664406,3.41817657275233,296.037624926514,0.747,0.752572335897031,0.44977520366067,1.38784499043773,-0.488294583116392,48.8207751405923,0.319704275018489
200033181,48.4194518211166,2.94704958807041,157.737950516944,0.721,0.72277189355504,0.416500260166234,1.34711110836798,-0.514110588035515,48.5090549890634,0.355579026631506
200033298,48.1737566534558,1.1080047669323,39.3262652414771,0.734,0.696763230782197,0.286611473285514,1.21071245106915,-0.637489504498127,48.1864971197318,0.487828990823511
200033579,50.2918582061092,4.16510370885232,352.061738424045,0.734,0.92098005004684,0.502529469615036,1.48275107350397,-0.477692134273896,50.4640375983619,0.306784823520564
200033827,42.0845121191953,11.0899748082633,19.9689020259868,0.607,0.0521713605358477,0.991622011607137,1.75438406995,0.228859953264274,43.5211868123861,0.750638111771255
200033868,47.9281346992394,7.99394421474221,77.8390070556729,0.691,0.670762318197539,0.772954335150411,1.69054738235888,-0.144638712058059,48.5902175325121,0.0983693628194207
200034023,43.5851131785815,3.09157755889184,110.284858722359,0.668,0.211021155107422,0.426708039000417,1.22922960315239,-0.37581352515156,43.6946214377971,0.654677039103276
200034031,43.7851323086293,3.75284991858293,18.8134201419438,0.691,0.232194669226812,0.473412645441098,1.28123386049851,-0.334408569616313,43.9456675201957,0.612880345518487
200034049,43.7168973784666,3.52455718218001,41.9314618203801,0.67,0.224971493839085,0.457288695527411,1.26330197696701,-0.348724585912187,43.8587462170299,0.627075721763907
200034056,43.5858453130253,3.3839378051785,36.3041453776648,0.684,0.211098656989265,0.447356974407452,1.2498979369888,-0.355183988173901,43.7170098099159,0.644052590637059
200034064,44.0076096627409,3.24438557714756,17.4830852503383,0.66,0.255745553571723,0.437500624308153,1.2512165370921,-0.37621528847579,44.1270409839745,0.611075917440611
200034098,46.0985673308901,7.99504993536232,34.6861255497801,0.67,0.477088990567053,0.773032430424829,1.64214977254496,-0.0960849116953021,46.7867367255886,0.291992449495455
200034130,48.8792688585491,3.3319817932499,229.519140502764,0.742,0.771446950446265,0.443687404594363,1.3864814363655,-0.499106627176777,48.9927038120665,0.325375732562052
200034197,44.86246814269,1.43424377873044,45.2884216872009,0.681,0.346238688358151,0.309653211577352,1.14601921546107,-0.526712792306361,44.8853885253398,0.624357647781514
200034205,42.4295121724779,11.2085954878112,57.5234602524,0.607,0.0886921848071124,1,1.77190308322541,0.228096916774586,43.8850329383929,0.718490473305734
200034270,48.4506499001033,8.58646903773887,126.547010330794,0.713,0.726074442495057,0.814803413308343,1.74624087708186,-0.116634050465177,49.2056188486481,0.0627714050921886
200034379,43.967534453623,5.79178588484698,59.3545964663426,0.686,0.251503294314365,0.617419423384449,1.43007351464044,-0.195234667871543,44.3473659834092,0.539307178734987
200034411,43.8575037983995,5.39112930387222,48.3268173083295,0.635,0.23985573024695,0.58912169150732,1.39886044130852,-0.220617058293875,44.187610419638,0.558951631877346
200034601,43.9980736116103,4.98923843011222,12.5432948232176,0.617,0.254736091560723,0.56073678350991,1.37420003175124,-0.252726464731415,44.2800517348974,0.554904915498175
200034635,48.7216311611171,8.70346970800619,187.301471659624,0.768,0.754759826512038,0.823066983043336,1.76168429048953,-0.115550324402855,49.4929058346559,0.0558721640179732
200034692,44.094102195596,5.98589128254212,117.504658434134,0.631,0.264901432137899,0.631128776383262,1.44713637111757,-0.184878818351049,44.4985476491321,0.522679266667602
200034700,43.7746261793607,7.39901509225764,73.9808011377104,0.602,0.231082517222371,0.730935445174847,1.53847829277072,-0.0766074024210227,44.3955326747886,0.539320621174697
200034718,48.6848963153991,5.79376589618997,45.6987716200566,0.708,0.750871169590587,0.617559268410734,1.555203259663,-0.320084722841533,49.0284290233841,0.15258238579424
200034726,43.7072057487667,2.16062508284282,26.1702972146343,0.704,0.223945562678194,0.360956358362869,1.16671285309361,-0.444800136367869,43.7605774083665,0.680946063962161
200034825,46.1098330496442,3.23319979878135,59.5585034718624,0.734,0.478281550773904,0.436710590718104,1.30612642617025,-0.432705244734045,46.2230492806878,0.441589382610767
200034833,44.732825436053,2.12022770855931,27.9749790494433,0.705,0.332515042630879,0.35810315659283,1.19103418359485,-0.474827870409186,44.7830440795234,0.599539351130881
200034874,48.9201768705967,6.90657084259734,13.9028242289112,0.677,0.775777368094219,0.696154897436386,1.64003281644889,-0.24772302157612,49.4053076688556,0.0732087962842586
200034882,45.8763187687922,7.99929281681157,102.958593463092,0.697,0.453562325560217,0.773332098338296,1.63656080474107,-0.0898966080644824,46.5685012572332,0.315521014337096
200034957,43.7040301156167,2.7188725666161,164.627610423212,0.674,0.223609398265701,0.400384483013824,1.20605683705714,-0.405287871029497,43.7885203721275,0.658352221988798
200035087,43.7664628803122,6.31115314588528,230.158791484758,0.623,0.230218371239827,0.654101500246545,1.46142805535488,-0.153225054861786,44.219157919216,0.550961302452458
200035103,48.5695393820969,1.83451464320981,27.0538595184909,0.72,0.738659779332767,0.337923700916893,1.27251122714065,-0.596663825306869,48.6041726579644,0.432200714272516
200035111,48.6281650476846,1.63034204498508,34.2263266239707,0.729,0.74486574252131,0.323503317687036,1.25964417314305,-0.612637537768983,48.6554873687286,0.446207128896407
200035129,44.180375088118,5.61430486810301,59.5562185344024,0.647,0.274034060139523,0.604884223755674,1.42317768091154,-0.213409233400193,44.535670670585,0.521533224967987
200035137,46.4285677797552,2.67349944954211,12.9902723735409,0.774,0.512021995034067,0.397179852508901,1.27504079418975,-0.480681089171947,46.5054782298389,0.452057807144992
200035202,46.0878781680105,5.57640179382301,83.4683896762218,0.706,0.475957463092151,0.602207190395371,1.47104131544662,-0.266626934655876,46.4240107163904,0.337259174415084
200035319,43.4404068057632,8.26303289914054,325.868035856122,0.649,0.195702908161239,0.79195963745631,1.59064710204218,-0.00672782712956554,44.2193018504643,0.573808781053446
200035327,44.5606731732726,2.56886742156019,21.4520262694218,0.698,0.314291443889122,0.389789860145893,1.21815958896059,-0.438579868668801,44.6346577614836,0.592157781015447
200035442,50.1315207629156,4.23252695224593,63.9667875102327,0.732,0.904007137923318,0.507291465185399,1.48326481304106,-0.46868188267026,50.3098763505152,0.294503073562761
200035459,44.1076009244037,1.94561385109772,199.405956988802,0.681,0.266330373084372,0.345770459826792,1.16213571310272,-0.470594793449134,44.1504911927834,0.657191471652982
200035533,44.8753171021788,1.22405400317767,60.9820640987945,0.735,0.347598846384489,0.294807844761124,1.13151429108038,-0.541898601558133,44.8920081219786,0.634456043885769
200035541,44.0019813792041,1.12137627210571,10.1071144581131,0.756,0.255149757855058,0.287555881255227,1.10112266861334,-0.526010906102891,44.0162680158083,0.704229142845031
200035632,43.6117720240165,1.2136139433692,24.2932609937179,0.728,0.213843192380015,0.294070480077078,1.0972983895387,-0.50915742938454,43.6286547796094,0.730663456010132
200035707,43.104036787237,3.28722582256852,32.4174470182356,0.641,0.160095637322194,0.440526362149582,1.23030146083917,-0.349248736540008,43.2292012529036,0.691925815451791
200035715,43.1130603442569,3.76042281910903,106.279505432746,0.668,0.161050848015903,0.473947507262406,1.26396169159405,-0.316066677069238,43.2767460887023,0.675837472528491
200035723,44.0019905308847,6.77340865117331,23.242922193625,0.611,0.255150726628581,0.68674986537646,1.50031689521495,-0.126817164462025,44.5202676927695,0.520452640078221
200035731,46.016604879906,5.33900614812896,144.340817501439,0.721,0.468412654894777,0.58544031659461,1.45238600454613,-0.281505371356914,46.3252945087578,0.352277635629048
200035756,43.3582887762098,1.62676773879449,18.8362405623536,0.727,0.187010103339072,0.323250870172055,1.11976255842308,-0.473260818078971,43.3887955453615,0.733154981883095
200035764,48.00903555528,3.18701667706704,41.8856914867089,0.724,0.679326276141142,0.433448750884247,1.35318532453873,-0.486287822770234,48.1147022254949,0.347393490183198
200035772,48.4824245349645,7.34810051486658,40.9880487178756,0.746,0.729438024167025,0.727339430213245,1.65961878582167,-0.204939925395179,49.0361098575846,0.0575290031544936
200035814,48.7706475621299,1.05382445654697,93.9099766036945,0.743,0.759948577501397,0.282784804839001,1.22270083713189,-0.657131227453891,48.78203162656,0.486354783969683
200035848,46.9379686223944,2.60162760923504,21.0913438892714,0.767,0.56594586687308,0.392103659671691,1.2834615435514,-0.499254224208016,47.0100134504768,0.42818788800717
200035855,43.2292866872111,3.20479820750437,54.5835178549861,0.67,0.173354271758412,0.434704631867049,1.22779831686208,-0.358389053127984,43.3479175859223,0.683116607118007
200035863,42.9796013868316,4.01099711172879,40.4764506611299,0.651,0.146923223729526,0.491645167764087,1.27812326090091,-0.29483292537274,43.1663553384025,0.681177638323427
200035970,49.1147965091215,3.37875634692381,102.359384007247,0.709,0.79637930583502,0.446991016319188,1.39602552282048,-0.502043490182106,49.2308768008888,0.323220417532274
200036069,48.5251811864828,2.01451567439031,33.6732683022958,0.738,0.73396413406663,0.350636885124576,1.28404910900854,-0.582775338759388,48.5669793438232,0.419886281316377
200036077,43.2073592606191,8.07283609526532,132.118907708261,0.667,0.171033090397227,0.77852634217172,1.57103904420695,-0.0139863598635107,43.9550517790302,0.598096258126029
200036135,46.6867275363217,3.8946264450706,47.8248381031962,0.743,0.539350127345279,0.48342609417382,1.3681271645329,-0.401274976185258,46.8488915898486,0.366534473528868
200036150,47.8176830667107,7.12199350527085,17.3130869618246,0.731,0.659070190548064,0.711369854679223,1.62603640633601,-0.203296696977558,48.3451507946507,0.12419345002637
200036465,47.8440673617294,8.3203375131385,236.349216420278,0.657,0.661863164614966,0.796006970457284,1.71137259301269,-0.119358652098124,48.5621539683552,0.110527790143056
200036473,45.7317405195016,0.781765755134162,125.432907247654,0.72,0.438257641443356,0.263569734993675,1.12296773655549,-0.595828266568142,45.7384220173687,0.604103585433867
200036499,42.6115116435275,11.1037706015816,131.035806327795,0.597,0.107958183859652,0.992596386368197,1.76932167665604,0.215871096080358,44.0344711120621,0.697867590803508
200036523,44.5297679480634,2.01639282800119,25.1984332274037,0.698,0.311019895701843,0.35076946547417,1.17832033808884,-0.476781407140503,44.5753976263274,0.620288472158496
200036549,47.4154484032836,6.86679061470645,41.0183535816504,0.717,0.616490656663757,0.693345283726488,1.59735433828428,-0.210663770831298,47.9100987332595,0.17031599674085
200036572,44.1537803044468,2.13791923848105,30.9563164108619,0.688,0.271218804281592,0.359352680983528,1.17694149019232,-0.458236128225268,44.2055088630774,0.644744655120683
200037059,49.9716042970273,4.34210900858531,58.4577434577435,0.749,0.887078789381855,0.515031070114119,1.4867673160334,-0.456705175805159,50.1598957999427,0.280102824579894
200037133,48.5997307762233,4.64724932808579,57.1752103549171,0.678,0.741855763185249,0.5365826415999,1.47197011055504,-0.398804827355242,48.8214169994971,0.234057371638679
200038958,41.9170638202163,10.7683386799767,19.330476537807,0.675,0.0344457113849299,0.968905367597181,1.72723076266146,0.210579972532902,43.2781394844415,0.761308262554278
200038990,48.2779668398511,-0.497437287383064,79.5677917706111,0.719,0.707794654888964,0.173221675252606,1.10008377697751,-0.753640426472294,48.2805294714613,0.598973550003605
200039022,48.1343403653374,0.315048795716161,92.27736048454,0.729,0.692590723218498,0.230606264512327,1.15366287935445,-0.692450350329801,48.1353713826935,0.543850176867331
200039055,47.282218237872,6.06317601100112,33.8329630440905,0.719,0.602387251715456,0.63658727283129,1.53706629820344,-0.263891752540859,47.6693849848531,0.212897727311527
200039063,47.4353807635162,6.14811078328529,16.4237260286834,0.745,0.618600645396921,0.642586079608143,1.54712325640568,-0.261951097189396,47.8321504260818,0.196546521699692
200039204,43.3956184811633,0.556070176466846,72.4686260883784,0.707,0.19096173053952,0.247629218166414,1.04512998383523,-0.549871547502404,43.3991810683547,0.778508332089911
200039519,44.2576152719396,2.61209338347653,22.0678043490668,0.681,0.282210508673913,0.392842840524909,1.21318283197991,-0.427497150930092,44.3346314003288,0.615265803296064
200039642,47.8097760147176,5.40743225441057,20.0012631047114,0.738,0.658233170224165,0.590273142762702,1.50473019138223,-0.324183905856823,48.1146028370131,0.210342692399836
200039709,47.5906390240059,5.36032341310733,13.7038367717414,0.745,0.635035888215161,0.586945920838634,1.49559677706565,-0.321704935388384,47.8915649128982,0.226107102600558
200039758,47.4575644371636,5.17668378965369,25.8721130407239,0.724,0.620948952416751,0.573975748693039,1.47910069790066,-0.331149200514583,47.7390665740921,0.244930322181752
200039808,44.3606814982664,5.76870718120634,36.7694942234871,0.666,0.293120836090301,0.615789411552107,1.43886021690247,-0.207281393798254,44.7341932478181,0.500002838623219
200039824,44.601141904654,5.62851209234976,35.8718861209964,0.615,0.31857536040797,0.605887657223495,1.43532963422193,-0.223554319774939,44.9548885836992,0.479118646697362
200039832,44.3335925238456,5.5093771241413,27.979462398067,0.626,0.290253266462126,0.597473345447182,1.41982640891064,-0.22487971801628,44.6746086985257,0.508616265877045
200039857,43.707361327336,8.33522616986043,203.783256041006,0.616,0.223962031828085,0.797058532408177,1.60281914930516,-0.00870208448880305,44.4950494943093,0.54581119389509
200039865,49.1354518521174,7.32309322874901,723.378404859886,0.698,0.798565827676503,0.725573205692964,1.67515499038302,-0.224008578997092,49.6781674697114,0.0525503277805641
200039907,49.0214585192168,7.45597256140975,65.4155818145404,0.742,0.786498784673616,0.734958259891992,1.68151970912826,-0.211603189344271,49.5852288709832,0.0382994952169491
200039915,43.525975018883,8.49081134688294,1621.31870385562,0.645,0.204760940601589,0.808047263986546,1.6090019200057,0.00709260796738886,44.3464133687583,0.565639009341426
200039931,43.9625467877246,8.44750824166752,10.9925936023264,0.594,0.250975312744312,0.804988835100012,1.61751077455588,-0.00753310435585886,44.7667947876092,0.519323758911535
200039949,49.2574254504555,7.3464162195034,410.247293987517,0.689,0.811477641191475,0.727220471132445,1.68003403415649,-0.225593091891598,49.8022468697684,0.0595802741536778
200040038,46.8576809289505,6.37617208979098,37.9976782856964,0.729,0.557446816755519,0.658693683999277,1.54792428761757,-0.230536919619021,47.2895108090363,0.238657114678254
200040095,45.0658276361377,1.81157736895081,65.8697013990395,0.715,0.367765804813449,0.336303678015,1.17805783813817,-0.505450482108174,45.1022242588297,0.590174232053219
200040111,45.3992142068054,7.16254516615252,47.8603919806818,0.679,0.403057255483985,0.714233953464297,1.56482143088405,-0.136353523955456,45.9607517764078,0.370079911349992
200040137,48.4359523011439,5.79448590031469,21.1058908565233,0.753,0.724518592217068,0.617610121147565,1.54865816145137,-0.313437919156239,48.7813237024953,0.157856847539992
200040178,49.0213303956891,9.00040712337145,135.229357798165,0.704,0.786485221844293,0.844039196563081,1.7905972510742,-0.102518857948041,49.8407279456244,0.0769841823166233
200040202,43.5385128212332,7.4075522840222,34.2125929690026,0.564,0.206088160328143,0.731538413340126,1.53282526746234,-0.0697484407820894,44.1641702007998,0.564214821139904
200040210,43.6551509898121,7.79445164332816,16.4347451852383,0.637,0.218435178879187,0.758864494709953,1.56324176111208,-0.0455127716921742,44.3455260918559,0.550713440651817
200040244,46.8403567976739,0.878374880012038,59.0739034648508,0.716,0.55561292847642,0.270393082574856,1.15916467085805,-0.61837850570834,46.8485919464314,0.542420764749215
200040251,48.4332342520213,4.55948596816879,55.027405027405,0.692,0.724230866480727,0.530384056214068,1.46136007984881,-0.400591967420678,48.6473749795926,0.24284284677301
200040277,48.7227019077411,2.77239715895928,107.976348270773,0.656,0.754873173014233,0.404164839146437,1.34281051679559,-0.534480838502716,48.8015150092454,0.365164967443412
200040293,46.4559130012313,5.93702100257662,30.8707709373267,0.736,0.514916690320887,0.627677146870877,1.50626261988891,-0.250908326147153,46.8337492751008,0.290815157521589
200040350,45.7681459047198,7.03392157215754,62.397454291285,0.67,0.442111422517978,0.705149475263322,1.56551206372584,-0.155213113199201,46.3054989416914,0.333129859289188
200040384,44.9952315723937,1.48283119993266,50.9490341315601,0.689,0.360292685856779,0.31308486322884,1.15296852979946,-0.526798803341785,45.01965851293,0.612367744017743
200040392,45.0754643557543,2.07743889200441,101.879363333759,0.719,0.368785923333201,0.355081051089747,1.19709054303958,-0.486928440860084,45.1233114834992,0.575837381180618
200040400,45.2538489129877,1.72317114820816,28.587883648028,0.742,0.387669256844143,0.330059688399855,1.17679560766707,-0.516676230867359,45.286644391537,0.581524622042845
200040418,44.2023940315155,2.36321624343647,18.6717401884872,0.653,0.276364929235938,0.375265047188615,1.19414191210796,-0.443611817730726,44.2655219005785,0.630724078252285
200040426,49.7807093924854,4.74399988234531,48.6025033418398,0.753,0.866871142464928,0.543415978111529,1.51009432605147,-0.423262369828409,50.0062452349981,0.245928439266112
200040442,43.7493858444105,6.63713501335316,152.065726398626,0.605,0.228410639845849,0.677125076846658,1.4839991635898,-0.129749009896485,44.2499754005421,0.548403683555017
200040459,44.5182368305735,6.24882136023078,174.943814352166,0.64,0.309799241062822,0.649699106172342,1.47694445352435,-0.177546241179665,44.9546569211145,0.474511241090787
200040475,47.989615689158,1.34726470902072,39.5122161602657,0.735,0.677270538725268,0.303510019351283,1.22273204966657,-0.615712010964009,48.0085235785194,0.474505828033518
200040491,45.1740554102933,6.27503722470057,111.502147948827,0.652,0.379222520496826,0.651550690643732,1.49617242358936,-0.193071042301901,45.6077994906971,0.407155934829313
200040509,44.6276360198392,6.58893330864633,66.2258091777233,0.6,0.321379959757148,0.673720667732758,1.50386462539422,-0.156423289928709,45.1114169458801,0.45771263906778
200040558,47.0590270526777,2.85771764773883,21.8803081177168,0.755,0.578760803035749,0.410190888460878,1.30475630263785,-0.484374525716097,47.1457164257671,0.406195282138355
200040566,45.9403805326252,5.78659156937577,90.3760311395208,0.682,0.460343740221442,0.617052557211599,1.48197862618475,-0.247873511761551,46.3033822249864,0.344102857485298
200040574,45.8639090899697,6.00264423565842,217.138653916881,0.713,0.452248668662986,0.632312010599163,1.49521191362402,-0.230587892425697,46.2550526411211,0.345056949186793
