"codgeo","latitude","longitude","distanceParis","lat01","lon01","SO.NE","NO.SE","densite"
13056,43.3797642952,5.0495741299,6.10063059591356,0.0323555427828622,0.804070806848542,0.836426349631404,0.77171526406568,6.3318948607297
13059,43.6241336672,5.52319883715,6.11359434141133,0.0745903273393735,0.935893427559639,1.01048375489901,0.861303100220265,0.921084192852003
13060,43.4908595581,5.50042471359,6.21644875723012,0.0515563307352514,0.929554770377861,0.981111101113113,0.87799843964261,2.88071570576541
13062,43.412568616,5.4984054027,6.28311242226891,0.0380251707324354,0.928992741308272,0.967017912040708,0.890967570575837,2.30663129973475
13063,43.5841675596,5.0139034524,5.90174996303212,0.0676829152924645,0.794142688406638,0.861825603699102,0.726459773114173,10.3364341085271
13069,43.6308576237,5.15985889376,5.92768099592879,0.0757524404627195,0.834766052206289,0.910518492669008,0.759013611743569,5.45568956476141
13070,43.2766094862,5.51870797066,6.41121288263758,0.0145271173201047,0.934643497433712,0.949170614753816,0.920116380113607,17.7087912087912
13071,43.4029272688,5.31575642958,6.20230333235078,0.036358839888705,0.878156570943199,0.914515410831904,0.841797731054494,6.35152773657668
13072,43.4397530967,5.62545289475,6.32428450182867,0.0427235119208114,0.964353509233673,1.00707702115448,0.921629997312862,1.41882067851373
13073,43.3844526851,5.57156125699,6.34422403526849,0.033165845382255,0.949354002630259,0.982519848012514,0.916188157248004,4.18325791855204
13074,43.6284381746,5.57712864396,6.13802682956301,0.0753342828570926,0.950903557646423,1.02623784050352,0.87556927478933,1.45969809171176
13075,43.366505692,5.46485500512,6.30645138200477,0.0300640352789174,0.919654754359546,0.949718789638463,0.889590719080628,13.3967327887981
13077,43.4235318483,4.99207351341,6.03606821551259,0.0399199652823575,0.78806682343681,0.827986788719168,0.748146858154453,14.0653650254669
13078,43.4164135651,4.80555189014,5.9635151706148,0.0386896999880462,0.736152789345339,0.774842489333386,0.697463089357293,1.01481927710843
13079,43.5188280598,5.67762305397,6.28412261684599,0.056390175639792,0.978873881600281,1.03526405724007,0.922483705960489,0.435069699192957
13080,43.6516140805,5.43971494102,6.04712778386081,0.0793398150748888,0.912657591661364,0.991997406736253,0.833317776586475,1.2801426342768
13081,43.4969697534,5.23116650873,6.07937323011877,0.05261236644047,0.854612898323296,0.907225264763766,0.802000531882826,6.85584562996595
13082,43.6648603571,5.35206424076,5.99145090444184,0.0816291921510662,0.888262020994192,0.969891213145258,0.806632828843126,0.80831329440055
13084,43.7175850806,5.30142216458,5.92049915306478,0.0907416980252655,0.874166955643695,0.964908653668961,0.78342525761843,2.12456071846935
13085,43.2511287942,5.62956563598,6.48858223867565,0.0101232449028571,0.965498196829033,0.97562144173189,0.955374951926176,1.90870831984461
13086,43.3435986922,5.59770460531,6.39269205076776,0.0261049785711519,0.956630406578262,0.982735385149414,0.93052542800711,3.69545264914476
13087,43.4839772568,5.62436047008,6.28589529256342,0.0503668506040903,0.964049457775368,1.01441630837946,0.913682607171277,2.50051229508197
13088,43.3651040092,5.25303877462,6.20606620399622,0.029821779997129,0.860700544019085,0.890522324016214,0.830878764021956,2.22284725227174
13090,43.5167400315,5.59374035603,6.24199793802732,0.0560292980687745,0.955527048325953,1.01155634639473,0.899497750257178,0.0700056915196357
13091,43.6135725454,5.30692638069,6.01366292815253,0.07276503024814,0.875698928493662,0.948463958741802,0.802933898245522,1.54461371055495
13092,43.5438394393,5.07293659766,5.96443242166698,0.0607129359595413,0.810573216201896,0.871286152161437,0.749860280242354,3.21113602391629
13093,43.6925424436,5.38959851855,5.98641257267725,0.086413535417301,0.898708830016265,0.985122365433566,0.812295294598964,0.557184750733138
13095,43.5564674467,5.52228154944,6.17111221100384,0.0628954564920935,0.935638121474405,0.998533577966498,0.872742664982311,0.535083943176926
13098,43.4554654948,5.0151358131,6.01750216709505,0.0454391130748693,0.794485687863061,0.83992480093793,0.749046574788191,2.74751302700142
13099,43.6855052325,5.75352695869,6.18458743530973,0.085197281955361,1,1.08519728195536,0.914802718044639,0.190311418685121
13101,43.4054113791,5.53099233243,6.30564889024384,0.0367881730022477,0.938062568984449,0.974850741986696,0.901274395982201,5.7258883248731
13102,43.414000294,5.25328392179,6.16297498566905,0.0382726101369289,0.860768775135229,0.899041385272158,0.8224961649983,14.1428571428571
13103,43.6463218296,5.06782673676,5.87101058537536,0.0784251461261929,0.809151003118422,0.887576149244615,0.730725856992229,6.44886363636364
13104,43.3455038178,5.11788948781,6.16169306160921,0.0264342447496862,0.823084826549502,0.849519071299188,0.796650581799816,6.39865996649916
13105,43.7446408133,5.08739113903,5.79316540415016,0.0954177874723628,0.814596307682139,0.910014095154502,0.719178520209777,2.26101141924959
13106,43.3933065183,5.38078787911,6.24199688399868,0.0346960688085413,0.896256589743867,0.930952658552408,0.861560520935325,6.23688663282572
13107,43.4114632183,5.43759038,6.25389628231783,0.0378341229209738,0.912066268621772,0.949900391542746,0.874232145700798,1.89713715046605
13109,43.5198995453,5.50832410991,6.19542426967502,0.0565753623466101,0.931753386938607,0.988328749285217,0.875178024591997,2.08940092165899
13110,43.4378148448,5.70018250068,6.36486916892934,0.0423885204661017,0.985152788383611,1.02754130884971,0.942764267917509,1.4985014985015
13111,43.5587322606,5.6128751519,6.2161271082187,0.063286888226539,0.9608527817595,1.02413966998604,0.897565893532961,0.185246504782929
13112,43.5239150189,5.2493768235,6.0643038045461,0.0572693636488204,0.859681323555783,0.916950687204604,0.802411959906963,3.4258449304175
13113,43.5932697532,5.49076008777,6.12335823031586,0.0692560632796339,0.92686484249977,0.996120905779404,0.857608779220136,4.08852140077821
13114,43.5420761426,5.30613633084,6.07568824033931,0.0604081823170364,0.875479036160924,0.935887218477961,0.815070853843888,2.06499429874572
13115,43.6840905045,5.18834092594,5.89445081689266,0.0849527720489146,0.842693375396301,0.927646147445215,0.757740603347386,1.21670854271357
13117,43.4498057759,5.26341724777,6.13618301242516,0.0444609339911507,0.86358915499877,0.908050088989921,0.81912822100762,9.0218043063505
13118,43.56033243,5.25453910979,6.03479479890621,0.0635634482934156,0.861118128049282,0.924681576342697,0.797554679755866,2.93977812995246
13119,43.2586246501,5.56604735494,6.45028155568672,0.0114187667451087,0.947819333920099,0.959238100665208,0.936400567174991,17.6927223719677
13201,43.2999735907,5.38270530656,6.32473112002393,0.0185651762300125,0.896790261884727,0.91535543811474,0.878225085654715,22656.3554555681
13202,43.3147525151,5.36123107209,6.30149230357517,0.0211194434972332,0.890813399144529,0.911932842641762,0.869693955647295,6218.5
13203,43.3118005653,5.37937038191,6.31275018863352,0.0206092528673509,0.895862061770781,0.916471314638132,0.87525280890343,19608.4615384615
13204,43.306642372,5.40104821935,6.32767733188547,0.0197177533273584,0.901895592747833,0.921613346075191,0.882177839420474,16993.4482758621
13205,43.2923902226,5.39820382257,6.33881154190901,0.0172545295016809,0.901103919863918,0.918358449365599,0.883849390362237,20526.3392857143
13206,43.2869257977,5.38060991092,6.33519262735003,0.0163101034204262,0.896207056362584,0.91251715978301,0.879896952942158,20114.7619047619
13207,43.2804288902,5.34259920518,6.3228698470983,0.015187231571551,0.8856276445012,0.900814876072751,0.870440412929649,6975
13208,43.2377257411,5.37486015332,6.37575028756076,0.00780677187088506,0.894606742646507,0.902413514517392,0.886799970775621,4277.68421052632
13209,43.2344671332,5.45274258203,6.41582824765712,0.00724358098700172,0.916283538013683,0.923527119000685,0.909039957026682,1211.77777777778
13210,43.275125996,5.42773824284,6.36815134183066,0.0142707231227632,0.90932415124454,0.923594874367304,0.895053428121777,5709.3
13211,43.2883269405,5.48367482384,6.38379322680238,0.0165522653730741,0.924892821096779,0.941445086469853,0.908340555723705,1738.54545454545
13212,43.3080242532,5.43962665645,6.34511458963855,0.0199565862641016,0.912633019667531,0.932589605931632,0.892676433403429,4380.35714285714
13213,43.3499787483,5.4338471833,6.30565312731164,0.0272076547888664,0.911024435306749,0.938232090095615,0.883816780517882,3274.07142857143
13214,43.3447641812,5.39315809205,6.2904699792027,0.0263064120667458,0.89969955600712,0.926005968073866,0.873393143940375,3872.8125
13215,43.3594893052,5.36336142159,6.26322288665166,0.0288513809170483,0.891406333275332,0.920257714192381,0.862554952358284,4788.125
13216,43.3653623991,5.31322727048,6.23414669473324,0.0298664379739804,0.877452637268173,0.907319075242153,0.847586199294193,1006.5625
69003,45.8640991126,4.83063199739,3.88038318679901,0.461727460058684,0.743133264423607,1.20486072448229,0.281405804364923,11.1532567049808
69029,45.7346780928,4.91194548062,4.03198660759423,0.439359399595129,0.765765015458648,1.20512441505378,0.326405615863519,40.9466537342386
69033,45.860353007,4.88402582956,3.91749013188567,0.461080014097485,0.757994218209834,1.21907423230732,0.296914204112349,3.31323877068558
69034,45.7976475281,4.85160465856,3.94504428359732,0.450242516868682,0.748970525690587,1.19921304255927,0.298728008821905,41.2784200385356
69040,45.7983684591,4.78655815666,3.90368405690927,0.450367116630165,0.730866317406492,1.18123343403666,0.280499200776327,21.7578125
69044,45.7801138653,4.74324519165,3.89128786364297,0.447212143361627,0.718811142769303,1.16602328613093,0.271598999407676,12.4247572815534
69046,45.6508778117,4.79035771368,4.0224908416276,0.424876050928858,0.731923837329441,1.1567998882583,0.307047786400583,8.80464216634429
69063,45.8220899926,4.84259423671,3.9204186840789,0.454466950617227,0.746462680546958,1.20092963116419,0.291995729929731,11.0026315789474
69068,45.8479711195,4.8217574534,3.88719338810951,0.458940030896295,0.740663237779156,1.19960326867545,0.281723206882861,7.92307692307692
69069,45.7460090998,4.72688522768,3.90834836560339,0.44131775728757,0.714257720424033,1.1555754777116,0.272939963136463,23.619957537155
69071,45.8691886581,4.81835922197,3.86864457103595,0.462607095079733,0.739717417668786,1.20232451274852,0.277110322589052,3.81493506493507
69072,45.8121902539,4.7469128453,3.86826084930631,0.452755961520115,0.719831950401597,1.17258791192171,0.267075988881482,6.16560056858564
69081,45.7818799552,4.77263808315,3.90798799090834,0.447517379757757,0.726991982849004,1.17450936260676,0.279474603091247,21.9186320754717
69085,45.8593863214,4.85087983095,3.89693941785857,0.460912940140075,0.74876878647882,1.2096817266189,0.287855846338745,4.96271186440678
69087,45.84319971,4.85446348271,3.91167972273891,0.458115379874712,0.749766214103452,1.20788159397816,0.29165083422874,11.2242647058824
69088,45.8284495525,4.85632248813,3.92422890040362,0.455566084440965,0.750283625806493,1.20584971024746,0.294717541365528,30.4655172413793
69089,45.7380127781,4.75622356871,3.9325364084964,0.439935739068675,0.722423377626222,1.1623591166949,0.282487638557547,17.7648484848485
69091,45.5813476199,4.75797312088,4.05884538031955,0.412859026672455,0.722910325516798,1.13576935218925,0.310051298844342,11.5108695652174
69096,45.6086018482,4.78716906254,4.05432800206036,0.417569422460126,0.731036349106437,1.14860577156656,0.313466926646311,16.3153456998314
69100,45.6749373837,4.81793106507,4.02017170871893,0.429034308699156,0.739598249973837,1.16863255867299,0.310563941274681,9.8694665153235
69116,45.8309393727,4.77119304678,3.86863441130449,0.455996404406478,0.726589789976883,1.18258619438336,0.270593385570404,4.00879120879121
69117,45.8551770092,4.74532246259,3.83355544952646,0.46018543737472,0.71938930369513,1.17957474106985,0.25920386632041,5.46853146853147
69127,45.7850022723,4.71144473378,3.86799334033076,0.448057015265089,0.709960211574062,1.15801722683915,0.261903196308973,6.72201492537313
69142,45.7301545641,4.81266901259,3.97339252504094,0.438577590244324,0.738133677839794,1.17671126808412,0.299556087595469,34.9510869565217
69143,45.8834421048,4.84421737643,3.87420250490834,0.46507054312003,0.746914444419061,1.21198498753909,0.281843901299031,13.8461538461538
69149,45.7152769636,4.80313373068,3.97923389947091,0.436006268614724,0.735479749885119,1.17148601849984,0.299473481270395,60.5535307517084
69152,45.701758497,4.8269672401,4.00455918847356,0.433669848466354,0.742113262926973,1.17578311139333,0.308443414460618,23.4026845637584
69153,45.8554946289,4.79452804887,3.86414798693948,0.460240332141157,0.733084554888247,1.1933248870294,0.27284422274709,2.14060031595577
69163,45.9140851215,4.77364919236,3.80556697025825,0.470366629114335,0.727273402006085,1.19764003112042,0.25690677289175,1.93440800444691
69168,45.8436546324,4.83872151409,3.90129930395177,0.458194004906142,0.745384796650192,1.20357880155633,0.28719079174405,11.1014492753623
69191,45.8192667221,4.81819308667,3.90719024098699,0.453978999855082,0.739671177702197,1.19365017755728,0.285692177847115,7.86932599724897
69194,45.8150905571,4.79784268564,3.89766212716909,0.453257225978087,0.734007108334126,1.18726433431221,0.280749882356039,8.34453781512605
69199,45.7015220988,4.85053361503,4.01931924396518,0.43362899135335,0.748672425184302,1.18230141653765,0.315043433830952,32.0366056572379
69202,45.7358811756,4.7935908779,3.95711858033782,0.439567330492711,0.732823714751682,1.17239104524439,0.293256384258971,32.4172767203514
69204,45.6943268303,4.78934808196,3.98735921972586,0.432385420555436,0.731642829397958,1.16402824995339,0.299257408842522,16.2937984496124
69205,45.7613178996,4.72688015898,3.89618112014954,0.443963603843872,0.714256309667146,1.15821991351102,0.270292705823274,13.3936170212766
69207,45.8827415155,4.80099213784,3.84714304004826,0.464949459050019,0.734883686427399,1.19983314547742,0.269934227377381,5.61439114391144
69233,45.835577028,4.82011259328,3.89574705811976,0.45679793845651,0.74020542852976,1.19700336698627,0.28340749007325,4.67816091954023
69244,45.7630308969,4.7548880976,3.91192202566576,0.444259664153391,0.722051679741991,1.16631134389538,0.2777920155886,28.1091593475533
69250,45.810290658,4.71232385663,3.84849497894399,0.452427651049272,0.710204895342117,1.16263254639139,0.257777244292845,4.79809976247031
69256,45.7861044187,4.92664282231,4.00174880744995,0.448247501148704,0.769855684862936,1.21810318601164,0.321608183714232,24.0981507823613
69259,45.704261434,4.88120763919,4.03627766637115,0.434102435431277,0.757209839281647,1.19131227471292,0.323107403850369,43.4491909385113
69260,45.6495003788,4.80958382396,4.03524141222646,0.424637986799559,0.73727498604359,1.16191297284315,0.312636999244032,11.9641148325359
69266,45.7709971483,4.88907184518,3.98939818881263,0.445636485269917,0.759398661417706,1.20503514668762,0.313762176147789,100.842704149933
69271,45.7381308413,4.96227734404,4.06140934000725,0.439956144137342,0.77977374017198,1.21972988430932,0.339817596034637,9.07346585998271
69273,45.6683547937,4.90852576086,4.08138093648084,0.427896628194441,0.764813214562369,1.19270984275681,0.336916586367928,9.33445378151261
69275,45.7719993508,4.96170636636,4.03511280742624,0.44580969767507,0.779614821574632,1.2254245192497,0.333805123899563,16.7177089421391
69276,45.6733191001,4.85795575037,4.04606247623845,0.428754617923516,0.750738207050861,1.17949282497438,0.321983589127345,9.39068441064639
69278,45.8982982326,4.83793845442,3.85878303686661,0.467638153585457,0.745166849874417,1.21280500345987,0.277528696288959,6.34682080924855
69279,45.7911885477,5.04146225844,4.0725852575452,0.449126200026617,0.801813052685045,1.25093925271166,0.352686852658429,4.93734542456719
69282,45.7772610047,5.00631173526,4.06005273940263,0.446719078490917,0.792029707318926,1.23874878580984,0.345310628828009,14.6131792896876
69283,45.6651158204,4.94895328102,4.10928304983695,0.427336830792703,0.776065291522807,1.20340212231551,0.348728460730103,11.7195540308748
69284,45.8772953783,4.86760420973,3.89395166674037,0.464008193663834,0.753423635364018,1.21743182902785,0.289415441700184,4.38842975206612
69286,45.8204330745,4.89884368276,3.95758186187512,0.454180582573604,0.762118429240711,1.21629901181432,0.307937846667107,20.9003436426117
69290,45.7017626605,4.94891139017,4.08088008748499,0.433670568051318,0.776053632161405,1.20972420021272,0.342383064110087,15.6546617300572
69292,45.8258679078,4.87457966979,3.93786419690916,0.455119894287046,0.755365095367474,1.21048498965452,0.300245201080428,32.9842105263158
69293,45.8403737149,4.88616085551,3.93415257075462,0.457626958215199,0.758588453923696,1.2162154121389,0.300961495708497,4.63671875
69296,45.6459122132,4.83824769721,4.05556064375488,0.424017837883887,0.745252920542585,1.16927075842647,0.321235082658697,3.57978075517661
69381,45.7700612697,4.82851871734,3.95198211194222,0.445474735740022,0.742545081184381,1.1880198169244,0.29707034544436,19551.6556291391
69382,45.7483304435,4.8256828869,3.96720016328307,0.441718959165894,0.74175579254557,1.18347475171146,0.300036833379676,10244.3333333333
69383,45.7533206109,4.86943003248,3.99068387226351,0.44258141849668,0.753931811428684,1.19651322992536,0.311350392932004,17039.6666666667
69384,45.7789993374,4.82380785478,3.94206157044729,0.447019517561784,0.741233920176598,1.18825343773838,0.294214402614814,12245.0511945392
69385,45.7562547552,4.80295950292,3.94688039385235,0.443088531770958,0.735431257567104,1.17851978933806,0.292342725796146,8292.5
69386,45.7730412356,4.85199367118,3.96438503159332,0.445989768441305,0.749078798469167,1.19506856691047,0.303089030027862,17470.3333333333
69387,45.7333669097,4.8372976772,3.98614124190855,0.439132785534253,0.744988504169179,1.18412128970343,0.305855718634926,9091.66666666667
69388,45.7339057737,4.86894233699,4.00548336021239,0.439225918338741,0.75379607252694,1.19302199086568,0.3145701541882,14195
69389,45.782642531,4.80878249015,3.92983073938756,0.447649177062622,0.737051953078288,1.18470113014091,0.289402776015666,7300.28571428571
75101,48.8625504754,2.33641799709,0.0227362228062368,0.979955036103013,0.0489257598300962,1.02888079593311,-0.931029276272917,8793.98907103825
75102,48.8682666326,2.34278512518,0.0203431623988918,0.980942969516506,0.0506979045226745,1.03164087403918,-0.930245064993831,21636.3636363636
75103,48.8628777616,2.35999851631,0.00885117204787379,0.980011601547496,0.0554888588275226,1.03550046037502,-0.924522742719973,29076.9230769231
75104,48.8543509809,2.35762422536,0,0.978537903174915,0.0548280291652,1.03336593234012,-0.923709874009715,17976.875
75105,48.8444529052,2.35070647127,0.0120758943442154,0.976827201496992,0.0529026303006147,1.02972983179761,-0.923924571196377,22983.8582677165
75106,48.8491205237,2.33288375755,0.0252873175718319,0.977633914139112,0.0479420849684348,1.02557599910755,-0.929691829170678,18848.8372093023
75107,48.8561656124,2.31215388834,0.0455065317970195,0.978851529100393,0.0421723992986836,1.02102392839908,-0.936679129801709,12549
75108,48.8727245351,2.31255758205,0.048668160363537,0.981713436576762,0.0422847582233811,1.02399819480014,-0.939428678353381,12074
75109,48.8771651221,2.33745612164,0.0304505738263548,0.982480910968969,0.0492146980900956,1.03169560905906,-0.933266212878873,27447.247706422
75110,48.8761291584,2.36071515618,0.0219964285409103,0.982301863556766,0.0556883191688505,1.03799018272562,-0.926613544387916,30642.5605536332
75111,48.8590549282,2.38002516623,0.0228895013502352,0.97935089458687,0.0610628194678921,1.04041371405476,-0.918288075118978,48634.3333333333
75112,48.8349622602,2.42138671794,0.0666451644937364,0.975186916777197,0.0725748627790358,1.04776177955623,-0.902612053998162,8729.0625
75113,48.8284246249,2.3622537471,0.0263364463620253,0.97405700587165,0.0561165508133826,1.03017355668503,-0.917940455058268,25804.5714285714
75114,48.8292621904,2.3265374238,0.0399479241010556,0.97420176377709,0.0461757279054983,1.02037749168259,-0.928026035871592,27319.2
75115,48.8400718952,2.29283683831,0.0663422776907347,0.976070023901552,0.0367959395819867,1.01286596348354,-0.939274084319565,29018
75116,48.8603736497,2.26196792396,0.0958457121471907,0.979578811522559,0.0282042822511214,1.00778309377368,-0.951374529271438,10375.875
75117,48.8873309211,2.30677823519,0.0606052074657232,0.984237883731536,0.0406762090125361,1.02491409274407,-0.943561674719,33171.8
75118,48.892570407,2.34817675683,0.039369775120499,0.985143433213299,0.052198542059383,1.03734197527268,-0.932944891153916,38733
75119,48.8870514819,2.38482214749,0.0425329252913622,0.984189587767471,0.0623979496490578,1.04658753741653,-0.921791638118414,30918.8333333333
75120,48.8634577594,2.4011556775,0.0444738208395132,0.980111843578344,0.0669440147052564,1.0470558582836,-0.913167828873087,39120
83120,43.3777203074,5.71825322869,6.42552027714051,0.0320022768082328,0.990182362829308,1.02218463963754,0.958180086021075,2.22622585438336
84089,43.6875529582,5.52011548511,6.05781749274207,0.0855511939577638,0.935035246936319,1.02058644089408,0.849484052978555,3.44369407394901
91027,48.7092674652,2.38672074821,0.147972410164304,0.953462866241519,0.0629263817995839,1.0163892480411,-0.890536484441936,40.8626309662398
91326,48.6918571871,2.37367003425,0.163284111310477,0.950453817527254,0.0592940136185674,1.00974783114582,-0.891159803908686,75.5866666666667
91432,48.7028235602,2.33735702587,0.152876808572007,0.952349154907116,0.0491871170456466,1.00153627195276,-0.903162037861469,28.0270833333333
91479,48.724599998,2.36002494544,0.129773190684434,0.956112814613584,0.0554962147722746,1.01160902938586,-0.900616599841309,12.3
91589,48.6841933316,2.34902060824,0.170375021182244,0.949129260021272,0.0524334088276368,1.00156266884891,-0.896695851193635,52.6275071633238
91687,48.6694334712,2.37335895221,0.185585740353869,0.946578287618404,0.0592074310371665,1.00578571865557,-0.887370856581238,50.0913539967374
92002,48.749986761,2.29902610029,0.119689726614504,0.96050045311802,0.0385185793049192,0.999019032422939,-0.921981873813101,65.8198952879581
92004,48.9159170397,2.28781070047,0.0930822639052752,0.989178472441555,0.0353970289002129,1.02457550134177,-0.953781443541343,178.311203319502
92007,48.7983087986,2.31009879229,0.0734805619564654,0.968852035113195,0.0416004102470629,1.01045244536026,-0.927251624866132,97.6363636363636
92009,48.9154520936,2.26814264756,0.108352659121757,0.989098114996582,0.0299228755480057,1.01902099054459,-0.959175239448576,148.270833333333
92012,48.8364009943,2.23906659538,0.119908772178747,0.975435575699755,0.0218302204571111,0.997265796156866,-0.953605355242644,196.651539708266
92014,48.7804330062,2.31705807558,0.084317729403273,0.965762530750959,0.0435373678160322,1.00929989856699,-0.922225162934927,112.264864864865
92019,48.7681507306,2.26358488745,0.127569119407223,0.963639763648093,0.028654327110655,0.992294090758748,-0.934985436537438,53.6420722135008
92020,48.8036328721,2.28834259213,0.0858619313972421,0.969772204017324,0.0355450687965322,1.00531727281386,-0.934227135220791,126.746575342466
92022,48.8074732738,2.19208962702,0.172044246258161,0.970435947337865,0.00875525416526871,0.979191201503133,-0.961680693172596,57.9887955182073
92023,48.7964563973,2.25429957033,0.118438875152064,0.968531881367342,0.0260699711466282,0.99460185251397,-0.942461910220714,60.4178082191781
92024,48.9040809534,2.30596788219,0.0717038907908572,0.987132821013222,0.0404506657616755,1.0275834867749,-0.946682155251546,202.873376623377
92025,48.9227510678,2.24705242158,0.13001805904985,0.99035960943141,0.024052892801085,1.0144125022325,-0.966306716630325,110.323076923077
92026,48.8984142185,2.2556950011,0.111045646767622,0.986153429341993,0.0264583574328722,1.01261178677487,-0.959695071909121,197.591346153846
