codgeo,Abstention,LePen,Melenchon,Macron,Fillon,DupontAignan,Lassalle,Hamon,Asselineau,Poutou,Arthaud,Cheminade,Abstention2,LePen2,Macron2
200067908,0.17692532088681448,0.26930113428466884,0.1712403951701427,0.19612147822905232,0.20234174899377974,0.056714233443102814,0.012440541529454811,0.05982436882546652,0.009330406147091108,0.014087083790706183,0.005305525064032199,0.003293084522502744,0.19813247738546835,0.4413527397260274,0.5586472602739726
200067916,0.2182498645787167,0.2918610679108346,0.16472265422498705,0.19381804043545878,0.1980300673924313,0.06104199066874028,0.012960082944530845,0.04341627786417833,0.010562467599792638,0.011016070502851218,0.010044064282011406,0.002527216174183515,0.23517533490937748,0.46048722519310753,0.5395127748068924
200067924,0.18956464668562678,0.30352134621377375,0.12205256050690766,0.20362868321734012,0.2073335410823725,0.0776981406460995,0.011633946192998857,0.03957619196011219,0.01042207679789481,0.011980194591600013,0.009764204840552612,0.0023891139503479796,0.22537060335867842,0.4434645669291339,0.5565354330708662
200067932,0.15548294178681493,0.1399085577229374,0.15674480484194353,0.3117282215601402,0.24175051998425995,0.04350066520508929,0.008900631476380535,0.07332246519384639,0.006905016208518373,0.01048400697059981,0.004853186426068544,0.0019019244102160512,0.19451844738391005,0.23487809618416222,0.7651219038158378
200067940,0.18972027120295562,0.16216216216216217,0.29945125391045696,0.2178573260167188,0.12554489973844812,0.03312990409764603,0.05046412636545464,0.07831170829273296,0.009692804759218422,0.015128980973383251,0.00656443920201036,0.0016923944817682959,0.24138911454102355,0.30203160270880364,0.6979683972911964
200067957,0.16286752560290718,0.26098191214470284,0.15035529715762275,0.2401485788113695,0.19727067183462532,0.06395348837209303,0.007994186046511628,0.05345607235142119,0.008236434108527133,0.01065891472868217,0.004602713178294574,0.002341731266149871,0.20355443974630022,0.3922409773384314,0.6077590226615686
200067965,0.21823887760753186,0.23657912522931351,0.17384377715554697,0.23488944675098966,0.21676161050497247,0.047624794824756206,0.006662160857391137,0.05498696533745293,0.01006565607801487,0.009148402046924785,0.0075794148884812205,0.001858646326156223,0.255042109929078,0.36821350218001053,0.6317864978199894
200067973,0.18059375889215593,0.3346684468179795,0.17261533897047915,0.18356326954457797,0.16092567868268803,0.0629876872867527,0.008426049547544875,0.04402907580477674,0.011452306779409583,0.01151164515650497,0.007743658210947931,0.0020768431983385254,0.2235860009951899,0.5032106607747013,0.4967893392252986
200067981,0.17076204182435192,0.17217670188695824,0.22597368363244952,0.2660633086571623,0.1569316609186565,0.039716187421742856,0.011488698020780704,0.09197548491971091,0.006502207675241087,0.017968938778200032,0.009533642334644026,0.0016694857544537927,0.20395473199850764,0.28348708962531566,0.7165129103746843
200067999,0.21793055595709618,0.30575266573065685,0.17341479148484043,0.21194930368459,0.16798846431146358,0.05041171783098698,0.006868288240428034,0.051550108147080026,0.008462034682958298,0.01219974955413046,0.009619398170986225,0.001783478161879103,0.24364600078203066,0.446257012057515,0.553742987942485
200068005,0.19374528064434937,0.377988127707364,0.13749398363548854,0.1710251885127547,0.16621209690357774,0.06465586394994385,0.009706401411840206,0.03842451467992941,0.009305310444408792,0.012995347344777796,0.010267928766244184,0.0019252366436707845,0.21165817770232032,0.560133129441396,0.43986687055860396
200068047,0.2899539333805812,0.25068870523415976,0.30661797680825165,0.19443910564417963,0.09462489589339483,0.03651739381126273,0.005733871484400026,0.06842206419373438,0.021558075469280544,0.011403677365622398,0.008584790825805625,0.0014094432699083862,0.3250725311717937,0.3668941356785753,0.6331058643214247
200068070,0.1603733783356186,0.22872684885377542,0.17005569226784095,0.2170055692267841,0.2265898199715063,0.05763502137028882,0.011527004274057765,0.05562750938997539,0.007900531019298019,0.015088719077839659,0.007382463411475197,0.002460821137158399,0.1847298438159561,0.36738043721554875,0.6326195627844512
200068088,0.21052631578947367,0.2549299320298733,0.20777041201644708,0.21557438952756566,0.15658303264244358,0.05404044642107913,0.011496181924981119,0.06570445581941764,0.00839137366786943,0.013929680288663255,0.009398338508013762,0.002181757153646052,0.22391430599470866,0.41670690487687106,0.5832930951231289
200068096,0.14905403992892233,0.22916666666666666,0.17846385542168675,0.2003012048192771,0.22803714859437751,0.058358433734939756,0.02886546184738956,0.04919678714859438,0.008283132530120483,0.011420682730923695,0.004141566265060241,0.0037650602409638554,0.17915752064388,0.39694880445943964,0.6030511955405604
200068104,0.20026837077681384,0.3451625525254759,0.1723856348139705,0.1665504159507324,0.18876847961075857,0.05428624895799663,0.013031421717902043,0.03700175226688896,0.009118592742552866,0.008370051547268675,0.003827767475885065,0.0014970823905683809,0.23851087043295457,0.5335675099656628,0.4664324900343371
200068112,0.1829519534986388,0.28458133530062707,0.12149575802286978,0.20721136112135743,0.22422537808926596,0.07220582810770933,0.014524160826263371,0.04117484323127997,0.012218738472888234,0.011757654002213205,0.008622279601623017,0.001982663223902619,0.2215760609518201,0.41495950452596475,0.5850404954740352
200068120,0.16612705146812548,0.11871303039627996,0.19665264813485145,0.32640954627825075,0.1615721270557664,0.039610900263274865,0.009727493418128355,0.11702054911614866,0.006701542038499675,0.01554005539029644,0.006684446267993299,0.0013676616405101378,0.19480845719070547,0.19077282460580106,0.809227175394199
200068146,0.20160825455383907,0.3347911493273044,0.11819428486712873,0.1760868759497424,0.20288351061858345,0.07816611689707571,0.013305659538193543,0.04251139690893592,0.009488158333642192,0.011563692969126422,0.010562988769875097,0.0024461658203921276,0.23105296524695984,0.4983322778129618,0.5016677221870383
200068229,0.20128628541630453,0.2067836953287712,0.233115144302291,0.20484974709907766,0.1936923534662303,0.04105920856887831,0.022314787265694733,0.06761380541505504,0.008554001785182981,0.014430229098482595,0.005801844689080631,0.0017851829812555787,0.22395591647331786,0.340834343084646,0.659165656915354
200068278,0.20790155440414507,0.2924299065420561,0.1649532710280374,0.18682242990654205,0.20121495327102804,0.06738317757009346,0.011682242990654205,0.04392523364485981,0.010280373831775701,0.01205607476635514,0.007663551401869159,0.001588785046728972,0.23672088671368935,0.4690494132845301,0.5309505867154699
200068294,0.16221137134817512,0.3601548176818089,0.15053982481157058,0.17498472193929518,0.1626604196374007,0.05866775310653901,0.012426156039926665,0.045732328376451414,0.006620492972092076,0.016500305561214096,0.009777958851089836,0.0019352210226115298,0.18169025742902079,0.5312134673836801,0.46878653261631986
200068369,0.17627826086956522,0.282013258897418,0.17620376831821355,0.19897069085833916,0.17096999302163293,0.07274947662247035,0.01360781577110956,0.04841242149337055,0.009856943475226797,0.015352407536636426,0.009769713886950453,0.00209351011863224,0.19888618169161157,0.4499001996007984,0.5500998003992016
200068377,0.19835835308576946,0.25781867449474993,0.15298633848933046,0.21666478491588573,0.20356779948063677,0.06802529073049565,0.016314779270633396,0.046629784351360504,0.010217906740431297,0.014451845997516088,0.010725979451281472,0.002596816077678672,0.2251196277272927,0.39752991123118486,0.6024700887688151
200068435,0.16416732438831885,0.2612177274609968,0.15062819273781583,0.18942427171061715,0.2606654701090708,0.05287864144691426,0.009802567996686455,0.04542316719591329,0.006903216899074969,0.012701919094297943,0.008421924616871463,0.0019329007317409914,0.20394588500563698,0.42406785085613696,0.575932149143863
200068443,0.1731636436516685,0.21596009975062344,0.11546134663341646,0.21895261845386535,0.30723192019950124,0.0630922693266833,0.008354114713216957,0.039775561097256856,0.007356608478802993,0.012593516209476309,0.00860349127182045,0.0026184538653366584,0.2044702816477899,0.351764537791113,0.648235462208887
200068450,0.1762952680357653,0.23199633046225981,0.1568217725905917,0.22083481983589012,0.23265888588756944,0.05723459558636155,0.00937770755822843,0.057693287803883594,0.007084246470618215,0.014525253554864686,0.00968350236990979,0.002089597879822639,0.20666421658703907,0.3795568685376662,0.6204431314623339
200068468,0.19667187247563142,0.27337782976673775,0.13920044037707288,0.19858253629670405,0.24282667033647562,0.06247849721323884,0.008945159292644327,0.044519369710314456,0.00811945228101562,0.012592031927337783,0.007431363104658363,0.0019266496938003166,0.2310136809221157,0.4370429252782194,0.5629570747217806
200068484,0.1554413024850043,0.18715346793597656,0.16821843289046973,0.21173762945914845,0.24699236321790982,0.050109844125954595,0.051992886285176274,0.0531436342713673,0.005962966837535307,0.015064337273773407,0.006486034103985772,0.003138403598702793,0.1877243973328774,0.3208170254403131,0.6791829745596869
