codgeo,1ry_res,2ry_res,Vacant_Home,Houses,Flats,Nb_Rooms_1ry_res,House_1ry_res,Flat_1ry_res,1ry_res_bf_1919,1ry_res_19-45,1ry_res_46-70,1ry_res_71-90,1ry_res_91-05,1ry_res_06-15,HH_Moving_Time_lt2y,HH_Moving_Time_2to4y,HH_Moving_Time_5to9y,HH_Moving_Time_10to19y,HH_Moving_Time_20to29y,HH_Moving_Time_gt30y,1ry_res_Owner,1ry_res_Tenant,1ry_res_Social,1ry_res_FreeAcc,1ry_res_Carpark,1ry_res_0car,1ry_res_1car,1ry_res_2car,1ry_res_3+car,Pop_per_1ry_res,1ry_res_gt0car,Pop_per_1ry_res_Owner,Pop_per_1ry_res_Tenant,Pop_per_1ry_res_Social,Pop_per_1ry_res_FreeAcc,1ry_res_Occupancy,Owners_Occupancy,Tenant_Occupancy,Social_Occupancy,FreeAcc_Occupancy,Overcrowding_rate,taux_cumu_1_inj
241200807,67.80540687831507,20.030350041848546,12.164243079836382,90.42926883431669,9.229187518453331,4.650315892214783,90.20058317886853,9.487811865657035,32.6017275957761,8.630573560644079,12.935713734183468,23.262430350407513,12.923834837026856,9.645719921962,9.873661272634632,11.594934861805806,13.186286123440116,19.28916508471496,11.441976497425674,34.61397619851563,79.85423440899392,12.678926320715567,3.3693313515297896,0.9997359133663769,81.1981721830978,8.832025473957517,47.328791123699894,37.19044739973113,6.648736002611477,2.10064550345896,91.16797452604249,2.141774846806846,1.9531473757283426,1.7939974901263551,2.0769003312304792,7.326771056786473,6.829189203520036,0.19954131661384789,0.07516589240938099,0.03635255937265424,0.9721658448044885,0.647
241200906,50.23937873195992,41.148129803528455,8.612491444255035,89.37533265012578,10.00161331014714,4.429386488321811,86.62938735157628,12.734226964083737,33.116806984686484,7.8920212649303885,10.287219978307839,19.514838756096555,15.986034474088502,13.203078541890246,11.858723697755154,17.75148442324511,16.676662469533564,20.462319428485532,12.1489901766135,21.10181984468729,72.08647635902288,19.02025244419914,3.7941741881880313,1.101074163767525,66.10085912630859,7.767821080979808,49.14217641540073,35.031828376411625,8.058174127207831,2.1276991453359226,92.2321789190202,2.1049448679603064,2.1140410029108665,2.9648404742707593,1.8621988061277963,4.93892765502828,4.3655075417930105,0.30664798410188665,0.06641591020577653,0.020912780892147,2.7633207159697473,0.671
241200914,55.065473218545186,37.0469802071883,7.887546574266508,93.71655288058909,5.460275626793326,4.615125356840757,92.3099256134698,6.7700252141324375,39.19314048916677,9.722045468610533,7.753749655676425,18.64438233843109,13.60871400587498,11.077968083365615,9.764743269261253,15.076997118321565,13.62556476924776,20.838453362299667,13.1075136737904,27.58672780707936,80.74422040626531,12.860824343088655,1.4959188338520177,1.0087888894148482,66.60441706090238,6.961557005881496,46.73263100374981,37.541545907978765,8.764266042469938,2.139819350487111,93.03844295419853,2.153022729762675,2.1608147542622165,2.4227748197898644,1.7645808225596369,6.138882906105762,5.667986854395824,0.2445052664782074,0.034659176323492843,0.028227321003625447,1.2037728900234919,0.677
241300375,72.0884966462721,20.3590655354961,7.552437818231793,81.92354916849051,16.920830137521477,4.270964057388633,83.36105906364175,15.498056592838514,17.481867975504738,5.947833798004689,12.690918100212446,26.06926217700481,20.503957098083383,17.306160851189926,10.2064655105854,18.30680636795665,18.24196187429125,20.235729505482396,13.062323408142516,19.946713341436485,64.29621318666733,25.278872167561648,3.1777528035734974,1.9118516972606772,79.1998664998313,7.5182664042943275,45.65294289441173,38.75534431776671,8.073446383527232,2.1458817993892683,92.48173359570568,2.2203091252321214,1.9642486336146514,2.2561138424745857,1.7103953017285674,23.653839715052328,19.37510756266955,2.673621577445122,0.561670128750077,0.11400953054021187,2.5776676806649057,0.67
241300417,83.22925374189944,7.238274770784472,9.532471487316085,59.43431846833529,39.83158567525825,3.8573788162449563,60.77788462361425,38.56424338845573,15.183391622013882,9.051222122968907,24.733504272352622,27.798974356386275,14.230114793765406,9.002792829828342,11.600983356461462,19.906211320364893,16.34015861193316,19.975890807954595,12.917757572496713,19.258998328147257,52.514848825413324,23.791643975669604,18.45884435661602,2.1537971498014783,55.92020305667947,16.259949767939393,51.62919375658377,27.64076642023465,4.470090052600261,2.1596949957906366,83.74005022941869,2.2052088376146304,1.998890967012026,2.30694176986522,1.7711719332284301,68.11658764245674,48.427316569470975,7.220784617753958,10.013090217572342,0.4911904281630241,4.539541564488452,0.594
241400415,27.917484151669747,68.2686123836952,3.8139034646350516,32.78693788234475,67.07891696835492,3.661281088927587,51.3292379336486,48.4982064478132,11.767409411525238,8.453216088066977,16.15848404279765,36.877749800107175,16.57294941761197,10.1701912491213,12.676608606178142,19.81623584532691,16.942274665212178,23.99251668223457,11.634248786579398,14.938115414468804,54.4462412472083,22.26233996251564,18.287938875601675,1.9772034593392884,66.4518478879691,18.796467567347175,56.08408186580894,21.437044053450588,3.682406513393299,1.8224165669230097,81.20353243265282,1.8014916579890612,1.6577711411491312,2.112786785207948,1.411566645176291,17.91264048223669,12.65561782069447,2.024941921805376,2.695126137657401,0.1283654390576124,3.5535433834380705,0.782
241400514,85.38498283309389,4.455330552302287,10.159686607402824,79.15462614679862,20.06847486223753,4.501554086472463,80.60516973460543,18.542077510795256,26.864432745559252,8.709957518554202,19.230957419915104,20.74931272646658,11.692459936320471,12.75287965318438,11.009384747015094,17.70896542194249,17.64016578992983,20.487294185076056,11.391353568831903,21.762836287204617,67.88397754288611,19.39684259139391,10.421964456553107,0.7338620948945378,68.29884495021082,10.579295291789323,43.51432155257319,38.423379467110685,7.483003688526788,2.303260130869996,89.42070470821066,2.4341200630955075,1.9934848557377545,2.107954698970202,1.6801274365907828,22.8628844620355,19.30571099783021,1.7175183889242536,1.4351360384995357,0.060910805264082546,1.7012177037787162,0.73
241400555,82.70658148810635,9.81096704970654,7.482451462187103,67.40393773143795,31.27653257874111,4.271796228291694,68.04213496051524,30.601678440359866,18.2854328569722,6.026179038550522,15.420787805204741,33.91603760081455,12.596065401978185,13.755497289048822,11.837870464644965,19.619237183941696,17.442005330890456,20.033086125152042,11.332689871090183,19.73511101701572,58.423168446124436,20.006371671800505,19.342786810848242,1.0855658467668454,68.19131673889316,15.173088953244555,45.7997264578952,33.559041974361946,5.468142614498299,2.1037786277166375,84.82691104675544,2.2514466331840453,1.8227291638716558,1.9792789826379995,1.60836786219528,24.609197205737743,18.6605873521245,1.9137304183750068,3.725464543647942,0.094754200519746,1.7294225000307328,0.78
241400860,61.446608391666146,33.09487003338208,5.458521574951757,63.93121079058071,35.02347418651154,4.417410743106613,76.87480717978593,22.76598326810447,14.317983549958328,6.968228967178291,12.491206581557105,32.18270817451868,20.721674288836557,13.31819842870961,12.089626487795208,19.041237544799777,17.0946589127341,21.883999923128634,12.437672410466744,17.45280471198005,67.1948878733637,21.041552195682318,8.860527203955995,1.3360775260001845,72.69806464785623,11.42245277778481,48.71777041270814,33.86049402818971,5.999282772221858,2.118700926419016,88.57754721311971,2.201450799792052,1.7850116545319945,2.406389746127725,1.3815622741238456,18.997892047635016,15.957642973846141,1.3844365600708204,1.3450584264792114,0.07559456388563762,1.551646716558538,0.8
241400878,70.51226499195012,23.467708895644932,6.020026120915533,87.96098970051071,10.859973650898676,4.640986062172828,86.6917959226544,12.048750700017592,17.357567023054365,6.035263721604338,12.520266439211897,29.891925546709178,20.48285127515348,13.712125994266744,10.504594214179056,16.934907436788283,16.57922058533547,23.513133667530862,13.767566685875634,18.70057742236035,70.93315599256432,16.62506256893602,8.206906604603212,1.0836929923532617,79.6868539449516,7.449509740562941,41.96793654119407,41.654231762680375,8.928321943492971,2.2643876034180175,92.5504902473674,2.3433662121867394,2.002441828260816,2.247889829029055,1.8658564143933989,15.078560956989765,12.641000623330163,1.0129863927162548,1.0348170074220095,0.06324265590669213,1.3911956316122573,0.744
