codgeo,0205_School,0610_School,1114_School,1517_School,1824_School,2529_School,30+_School,15+_NoDiploma_amg_WF,15+_CertifGeneEducation_amg_WF,15+_VocationalGraduate_amg_WF,15+_HighSchoolGraduate_amg_WF,15+_HSG+2_amg_WF,15+_HSG+4_amg_WF,15+_HSG+5+_amg_WF,15+_HighEducation_amg_WF,15+_men_NoDiploma_amg_mWF,15+_men_VocationalGraduate_amg_mWF,15+_men_HighSchoolGraduate_amg_mWF,15+_men_HighEducation_amg_mWF,15+_women_NoDiploma_amg_wWF,15+_women_VocationalGraduate_amg_wWF,15+_women_HighSchoolGraduate_amg_wWF,15+_women_HighEducation_amg_wWF,15+_MenOnWomen_NoDiploma,15+_MenOnWomen_VocationalGraduate,15+_MenOnWomen_HighSchoolGraduate,15+_MenOnWomen_HighEducation,taux_cumu_1_inj
248400251,69.94487028868645,94.86325015668508,95.76933867807645,93.65733829489353,50.27728405289209,8.401988667640108,1.1568578822881344,22.341074993423,5.986416820030784,22.84321039497263,17.657249311630604,11.146029715272642,9.959551420734583,10.066467343935752,31.172048479942976,21.264479374727127,26.72884541564965,16.65196343515054,29.89760633958455,23.27773632203319,19.462624409149722,18.531869631781536,32.28084053491246,79.47746232176462,119.48373216538121,78.17649483684544,80.57894312391545,0.605
248400285,72.90205698383072,97.01129071670461,98.66216306732929,96.78072850103922,39.79587672252766,4.164482434119069,0.7131672309399435,17.358776965004925,5.332982370785973,24.748172338499224,17.849708274762992,12.418776344080403,10.741823272411123,11.549760429186133,34.71036004567766,16.553374496204544,30.1775691439241,16.369218639631878,32.565513544749685,18.110883882231636,19.678052675455632,19.232230105274713,36.71327655069788,85.35196436230285,143.208488613041,79.48129407249793,82.83262259317739,0.625
248400293,71.35432828169101,98.13090005897423,98.2103398981686,95.33837179394335,38.407494749875674,4.570663627805161,0.6735999322393024,25.216232123879976,5.532495818789988,26.787211450410208,17.69462905735628,11.147727111898906,8.023450485060264,5.598253952604376,24.769431549563542,23.206367924923736,31.905218087859414,16.965353389803145,22.878284583666318,26.99429536405428,22.25947297447617,18.339796157254472,26.44246941642266,76.0528804085889,126.80235782784916,81.83684826347282,76.54237546493034,0.614
248400319,69.6079255311875,97.11823143688187,98.02491513355743,97.02163068069578,38.71711108917496,4.153143437424518,0.6461443761988042,20.77508989744838,5.413624195786186,25.131015651631326,17.747788574679237,11.678698057666228,10.168336818275753,9.085446800662805,30.932481676604784,18.898540139181915,30.598974775954403,17.455858604081214,28.468674116676073,22.39333934988747,20.415701372623953,17.99953543672572,33.05715501935507,72.77710578681145,129.2492273767805,83.63061754752532,74.26550716308992,0.645
248400335,76.15005287825852,97.41422505088494,99.221872627711,96.34877258434298,33.990890086559645,2.1627739371163495,0.55565709115169,22.94021921170803,6.176124152847805,24.81795693920702,18.660921164708252,11.283045692275303,8.880928855902445,7.240803983351149,27.404778531528894,21.870073498644796,29.747899625215116,16.985584451821474,25.44469071077421,23.88585884603136,20.461588388871547,20.14134084341086,29.136819953119026,80.90812277952018,128.46940336252837,74.52034551425541,77.1680933070256,0.645
248500191,83.95204089030636,97.61754850657047,97.7559217159651,96.63601682916052,20.222440473525957,0.7452235882910366,0.3440206906814643,24.33299707291857,6.606046174617889,31.075027868440703,17.877567268709587,8.392493534722085,6.460823471556909,5.2550445837611806,20.108361590040175,21.065718566387595,36.10463396247669,17.005964290601696,20.66329083882681,27.17611196273637,26.698373736480942,18.63601727537864,19.625474217674228,67.45236923779878,117.67559208859912,79.40656553017061,91.61942945275,0.81
248500258,84.27860100118319,97.17645183538286,99.02073277699004,97.33289901149139,31.416038337677676,2.5809571859869913,0.49184403702308005,25.279771282921857,6.489937423842623,33.366888610058574,16.31533947569911,9.050003934765968,5.496753983336633,4.001305283069986,18.548063201172585,20.6310828057526,40.854840285131615,15.80008142371217,18.00217569112623,29.427742076531537,26.68547620638705,16.775098257409404,19.03515228101179,62.55619536056767,136.60726794742627,84.04260364888826,84.38667717986117,0.769
248500340,76.71065096329552,97.99764144302203,97.7955728443748,96.59473913266828,28.59992435310683,1.4787436255394844,0.5107376281273531,24.61839160628402,4.7078949565211285,33.464126172260464,17.603716181372874,10.518340337789443,5.741517036144757,3.346013709627307,19.605871083561503,20.73117438930523,40.07543017622897,17.445952806710128,17.69525788287867,28.440155987409792,26.964143096945797,17.758823143482676,21.484313442801064,71.66663765540241,146.12235674295684,96.58409385885685,80.97678217525029,0.712
248500415,81.95778840046225,98.39605003550423,97.92057021018827,96.15367119386036,26.630715887022657,1.6553471297920646,0.4803433121465197,27.42107728220101,5.443347342912497,34.28326845066319,16.995460036971252,9.397786006263454,4.057277802852189,2.4017830864404304,15.856846895556073,23.352238752409594,41.4484270101468,17.00330229666695,14.277649853078255,31.34871220838803,27.366767143510476,16.987889916098084,17.381240015104385,71.90671937162033,146.19927349249454,96.61721081687323,79.2933247772779,0.728
248500464,79.68109720505416,97.9260925374963,98.53558811615063,97.57261230010025,28.449030878369875,1.6070469616404486,0.4668033826044405,25.628378882380968,5.489303635565594,32.379067635191085,18.13326584028046,10.320264633306145,5.12559125505876,2.9241281124696514,18.369984000834556,21.78727222904926,39.1251011904094,18.27758253276947,16.59120600726885,29.464741971311845,25.6413650559159,17.98912738236129,20.14656532556365,73.85222033084796,152.39743977360556,101.47802251713063,82.25082798765159,0.733
248500530,79.12783130996654,98.01264280878256,98.09464978132085,96.9636712787111,29.387881312331626,2.4339916293608552,0.4245725643519702,19.628023943942342,4.646937216436821,34.03459758418296,19.49230902463898,12.038098087382927,6.611763264996312,3.5482708711720394,22.198132223551276,16.886177843019784,40.537061622561446,19.06760684009951,20.025275624977517,22.316077921731335,27.659705004593725,19.908679001109533,24.328359686117384,74.18368467694967,143.68109603227285,93.89633808449437,80.69759380263093,0.716
248500563,80.74025008146998,98.18844962107255,98.1650288646417,95.51256951877312,30.359271716925374,2.0464888984980854,0.39158936561934193,22.66206269439134,5.474878083585205,32.8148912493615,17.83396884128295,10.670372850519719,6.838158580049844,3.7056677089340337,21.2141991395036,19.058849372560235,39.984588862358486,17.664202808813585,18.77751554890405,26.000855912242898,26.171338532940904,17.991276673083725,23.47206783201479,67.92170500079135,141.56837456270708,90.97699884241445,74.12868990478576,0.726
248500589,77.4346582586191,97.68793692954236,98.56394828328368,97.38730165921476,55.22064120446906,3.818621072582088,0.7411408607840246,18.164504626349466,5.221936906092658,28.10501799919276,18.554920348795903,12.640667351185801,9.998101814739542,7.314850952214142,29.953620118139487,15.782977301281024,32.5030407845911,18.12557659479104,28.83638982332162,20.301275238896846,24.15899321827495,18.94013915631557,30.956029304356065,69.75381190113293,120.71117966646236,85.86397671688913,83.57915422619534,0.724
248500621,78.86302478650913,98.14009047049394,98.91180796769015,98.02794842937195,35.304366574668364,1.4063998635054769,0.5456013591423056,23.075311682631934,5.205639887912281,29.50742428084611,17.894670844618613,12.716808154812657,6.865899782858981,4.734245366319426,24.316953303991063,19.96545665643826,35.679037945246314,17.691640388262122,22.880025453078822,26.212543806003726,23.281479821619598,18.099488646804954,25.766530926405245,76.8380950678956,154.59984875890527,98.60712772173444,89.57917589910942,0.729
248500662,77.81119673015078,98.386417207674,98.14073994104974,97.5390716425823,34.05642192661534,1.7606361055843054,0.44343151156002897,24.065120632033107,4.681022150847975,30.218631757692123,18.391626482896122,11.995716937310233,7.025362990225514,3.6225190489949286,22.643598976530676,20.196229106799745,36.9095412141259,18.85555915363911,20.123818085438376,27.835834203188703,23.697512484588078,17.939466683050732,25.099437290380397,70.71361478762168,151.80038637015556,102.4393652120616,78.14179594223916,0.74
248600413,74.32346754781254,97.4843114849726,98.10850735073127,95.55961207133674,35.45184265515625,4.792064336286998,0.7618490235672422,26.36296440138814,5.3732666598381025,31.262424642300545,16.495419493687532,9.741186588302762,6.046799018585124,4.717939194337419,20.5059248012253,22.517933976873692,37.40507618055598,16.09631020926848,20.076319032884943,29.838615466038416,25.709877327565277,16.8561876687477,20.89425976679937,68.21600196251998,131.51246797252094,86.3183965048432,86.85473256909978,0.7
248600447,75.02228776765944,97.41309205628396,98.36021076726632,96.94581905715592,28.166389809768276,2.4633592766117745,0.5588969415626432,29.79274448947186,5.647287408172239,34.05944824053744,15.239870339858166,7.573086296990594,4.756533063356018,2.931030161613677,15.26064952196029,25.90138415261276,41.45507286125713,14.513384638069212,13.48227238274177,33.46860499269741,27.07338628610211,15.92612395458241,16.940541837156346,73.10430220611426,144.64141998446826,86.08276089262415,75.17845111562985,0.717
248700189,74.6632014264112,97.12361515941349,98.93692167438049,97.40156188992343,34.25083780573303,3.3560457935879273,0.5553308286549906,29.896382265643336,7.298193053800064,28.335132023388308,15.780186917116547,8.093518928269312,6.274782213322809,4.321804588427977,18.690105730020097,26.94091254518795,34.79070011505921,15.427407124517826,16.87873490488707,32.567134837138184,22.501465393156444,16.098981435167484,20.32697697548051,74.75493873113224,139.72029897757463,86.59676753001764,75.03678827042258,0.777
248719262,77.71682512525027,98.89492497752119,99.08216879923324,98.04890373249795,28.65317642804275,2.4470439139325553,0.5738012435868954,23.685536635358705,6.170899398399934,31.265462755963505,19.038175133847897,8.775153057179601,7.1126642072689945,3.952108787892142,19.83992605234074,20.579832463308065,40.58890842982349,18.034248719708174,17.37697462345846,26.680383219147878,22.2748159078875,20.006266563424354,22.214962891381976,74.38138590663404,175.71455732546107,86.92536005462111,75.42981961204777,0.752
248719288,74.76589639879803,98.85192465856949,99.1513985156721,96.07505415361449,50.208956453393476,6.233454194876542,0.8703886069657316,18.4025796462685,5.9327766447664745,27.43001582337754,18.239045551245372,13.548226341757772,9.883397975484858,6.563958017099485,29.995582334342117,16.349556604237314,33.89928084858045,18.230783420462203,26.87758222361666,20.29523771573361,21.466075609072107,18.24666231066027,32.87003036347831,74.26602413687921,145.58484486711518,92.10861133784142,75.38213466182059,0.746
